JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459736.519,12.6,,,Vis.,DPV,,12.2,12.7,2395DNI,,,,Z,,,,AH HER,VSNET,STD,,,,
2459736.609,13.1,,,Vis.,BTY,,12.7,13.7,13431EQN,,,,Z,,,,AH Her,AAVSO,STD,,,,
2459736.706,13.019,0.006,,V,PSD,,ENSEMBLE,127,11836DPJ,|KMAG=12.632|KMAGINS=-6.547|KREFMAG=12.688|OBSERVAT=ITELESCOPE T05 NMS|VMAGINS=-6.160,0,1.111,Z,,12.632,,AH HER,AAVSO,STD,0,,,
2459737,13.8404,0.0039,,V,MDAD,,140,142,X27989SP,N/A,0,N/A,Z,13.2856,14.9018,,AH HER,AAVSO,STD,1,,,
2459737.398,13,,,Vis.,EBAA,,127,134,X26649XG,,,,Z,,,,AH HER,MCSE,STD,,,,
2459737.425,13.5,,,Vis.,MJZ,,12.7,13.7,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459737.489,13.3,,,Vis.,GZN,,129,134,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459737.764,13.526,0.031,,V,SVD,,ENSEMBLE,134,X28008BE,CALIBRATED IMAGE|KMAG=13.288|KMAGINS=-4.194|KREFERR=0.004|KREFMAG=13.356|VMAGINS=-3.956,0,,Z,,13.288,,AH HER,AAVSO,STD,,,,
2459738.392,<13.4,,,Vis.,MJZ,,13.4,,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459738.429,<13.4,,,Vis.,OJR,,134,,AAVSO,,,,Z,,,,AH HER,,STD,,,,
2459739.449,13.8,,,Vis.,MUY,,137,142,X19001DVA,,,,Z,,,,AH HER,VVS,STD,,,,
2459739.473,13.9,,,Vis.,PYG,,142+3,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459739.847,13.3,,,Vis.,WLY,,127,133,4836FB,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459740.417,13.6,,,Vis.,OJR,,142,,AAVSO,,,,Z,,,,AH HER,,STD,,,,
2459741.44,14.1,,,Vis.,MUY,,137,142,X19001DVA,,,,Z,,,,AH HER,VVS,STD,,,,
2459741.46,14.2,,,Vis.,KLO,,142,,11406esi,,,,Z,,,,AH HER,,STD,,,,
2459741.494,14.1,,,Vis.,PYG,U,142+1,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459742.365,14.206,0.028,,V,PJMB,B,122,129,X28004JU,102/500 refractor FotoDif 3.135,0,,Z,12.169,12.853,,AH Her,AAVSO,STD,,,,
2459742.465,14.1,,,Vis.,MUY,,137,142,X19001DVA,,,,Z,,,,AH HER,VVS,STD,,,,
2459743,14.7788,0.1309,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.7896,14.6967,,AH HER,AAVSO,STD,1,,,
2459743,14.3271,0.0876,,V,MDAD,,142,140,X27989SP,N/A,0,N/A,Z,14.1721,14.0061,,AH HER,AAVSO,STD,1,,,
2459744.436,13.5,,,Vis.,GZN,,134,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459744.449,13.4,,,Vis.,MUY,Y,134,137,X19001DVA,RISING,,,Z,,,,AH HER,VVS,STD,,,,
2459745,13.6836,0.0935,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.6807,14.6677,,AH HER,AAVSO,STD,1,,,
2459745,13.3754,0.0518,,V,MDAD,,142,140,X27989SP,N/A,0,N/A,Z,14.1889,14.0439,,AH HER,AAVSO,STD,1,,,
2459745.419,13,,,Vis.,MUY,Y,127,133,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459745.447,13.1,,,Vis.,GZN,,127,134,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459746.467,12.4,,,Vis.,PYG,YU,127+3,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459747,12.3589,0.0031,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.7926,14.6222,,AH HER,AAVSO,STD,1,,,
2459747,12.2989,0.0033,,V,MDAD,,142,140,X27989SP,N/A,0,N/A,Z,14.163,14.0233,,AH HER,AAVSO,STD,1,,,
2459748.428,11.8,,,Vis.,MUY,Y,116,122,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459748.431,11.8,,,Vis.,POX,,116,,X18451DOG,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459748.47,11.9,,,Vis.,PYG,YU,116-3,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459748.586,11.7,,,Vis.,WLY,,112,122,4936FFB,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459749,12.0964,0.0043,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.7288,14.736,,AH HER,AAVSO,STD,1,,,
2459749,11.9686,0.0029,,V,MDAD,,142,140,X27989SP,N/A,0,N/A,Z,14.1387,14.0338,,AH HER,AAVSO,STD,1,,,
2459749.347,11.92,0.025,,V,TIA,,000BJP374,000BBX905,X27906OG,,0,1.253,Z,13.988,14.156,,AH Her,MCSE,STD,,,,
2459749.354,11.956,0.013,,V,PJMB,B,116,127,X28004JU,102/500 refractor FotoDif 3.135,0,,Z,11.624,12.63,,AH Her,AAVSO,STD,,,,
2459749.416,12.2,,,Vis.,MJZ,,11.6,12.7,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459749.423,12,,,Vis.,EBAA,,116,122,X26649XG,,,,Z,,,,AH HER,MCSE,STD,,,,
2459750.383,12,,,Vis.,EBAA,,116,122,X26649XG,,,,Z,,,,AH HER,MCSE,STD,,,,
2459750.415,11.7,,,Vis.,OJR,,127,,AAVSO,,,,Z,,,,AH HER,,STD,,,,
2459750.608,12,,,Vis.,SEDB,,116,122,X19218MM,,,,Z,,,,AH Her,AAVSO,STD,,,,
2459750.653,12.2,,,Vis.,WLY,,117,127,4936FFB,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459750.683,12.2,,,Vis.,BTY,,11.6,12.7,13431EQN,,,,Z,,,,AH Her,AAVSO,STD,,,,
2459751,12.1182,0.0052,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.8307,14.5407,,AH HER,AAVSO,STD,1,,,
2459751,12.1285,0.0037,,V,MDAD,,142,140,X27989SP,N/A,0,N/A,Z,14.1608,14.0398,,AH HER,AAVSO,STD,1,,,
2459751.424,12.5,,,Vis.,MUY,Y,122,127,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459751.431,12.3,,,Vis.,MJZ,,11.6,12.7,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459751.475,12.6,,,Vis.,KLO,Y,122,129,11406esi,,,,Z,,,,AH HER,,STD,,,,
2459752,12.7056,0.0097,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.7293,14.7344,,AH HER,AAVSO,STD,1,,,
2459752,12.5383,0.0049,,V,MDAD,,142,127,X27989SP,N/A,0,N/A,Z,14.1342,12.6888,,AH HER,AAVSO,STD,1,,,
2459752.421,12.9,,,Vis.,MUY,Y,127,133,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459752.422,12.5,,,Vis.,MJZ,,11.6,12.7,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459752.433,12.5,,,Vis.,POX,,127,,X18451DOG,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459752.649,12.4,,,Vis.,WLY,,122,127,4937FFB,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459753.418,13.2,,,Vis.,MUY,Y,127,133,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459753.419,12.8,,,Vis.,MJZ,,12.2,13.4,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459753.465,13.2,,,Vis.,GZN,,134,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459754.411,12.53,,,Vis.,DPV,,12.2,12.7,2395DNI,,,,Z,,,,AH HER,VSNET,STD,,,,
2459754.413,13,,,Vis.,MJZ,,12.7,13.4,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459754.642,13.2,,,Vis.,WLY,,127,137,4936FFB,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459755,13.4435,0.0089,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.693,14.553,,AH HER,AAVSO,STD,1,,,
2459755,13.2764,0.0067,,V,MDAD,,142,127,X27989SP,N/A,0,N/A,Z,14.1364,12.7076,,AH HER,AAVSO,STD,1,,,
2459755.421,13.5,,,Vis.,MJZ,,12.7,13.7,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459755.499,13.5,,,Vis.,PYG,U,137+2,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459755.867,13.61,0.026,,V,SVD,,ENSEMBLE,134,X28041WV,CALIBRATED|KMAG=13.379|KMAGINS=-4.163|KREFERR=0.004|KREFMAG=13.356|VMAGINS=-3.932,0,,Z,,13.379,,AH HER,AAVSO,STD,,,,
2459756.412,13.5,,,Vis.,MJZ,,12.7,13.7,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459756.455,<13.4,,,Vis.,GZN,,134,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459756.47,13.8,,,Vis.,PYG,U,137-1,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459757,14.2852,0.0189,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.6685,14.5795,,AH HER,AAVSO,STD,1,,,
2459757,13.8514,0.0115,,V,MDAD,,140,127,X27989SP,N/A,0,N/A,Z,14.1491,12.6949,,AH HER,AAVSO,STD,1,,,
2459757.434,13.9,,,Vis.,MJZ,,13.4,14,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459757.453,13.9,,,Vis.,MUY,,137,142,X19001DVA,,,,Z,,,,AH HER,VVS,STD,,,,
2459757.46,<13.4,,,Vis.,GZN,,134,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459757.472,14,,,Vis.,PYG,U,137-3,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459757.515,14,,,Vis.,DPV,,14,14.2,2395DNI,,,,Z,,,,AH HER,VSNET,STD,,,,
2459758.417,13.9,,,Vis.,OJR,,137,,AAVSO,,,,Z,,,,AH HER,,STD,,,,
2459758.417,13.8,,,Vis.,MJZ,,13.4,14,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459758.45,14,,,Vis.,MUY,,137,142,X19001DVA,,,,Z,,,,AH HER,VVS,STD,,,,
2459758.465,13.5,,,Vis.,GZN,,134,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459759.394,13.9,,,Vis.,MJZ,,13.4,14,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459759.404,13.923,0.012,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.055,Z,,,,AH HER,AAM,STD,,,,
2459759.407,13.925,0.008,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.053,Z,,,,AH HER,AAM,STD,,,,
2459759.409,13.972,0.01,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.05,Z,,,,AH HER,AAM,STD,,,,
2459759.411,13.962,0.009,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.048,Z,,,,AH HER,AAM,STD,,,,
2459759.413,13.962,0.008,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.047,Z,,,,AH HER,AAM,STD,,,,
2459759.416,13.945,0.01,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.045,Z,,,,AH HER,AAM,STD,,,,
2459759.418,13.96,0.012,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.043,Z,,,,AH HER,AAM,STD,,,,
2459759.42,13.973,0.009,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.042,Z,,,,AH HER,AAM,STD,,,,
2459759.423,13.982,0.01,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.041,Z,,,,AH HER,AAM,STD,,,,
2459759.425,14.038,0.015,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.04,Z,,,,AH HER,AAM,STD,,,,
2459759.427,14.085,0.012,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.039,Z,,,,AH HER,AAM,STD,,,,
2459759.429,14.099,0.013,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.038,Z,,,,AH HER,AAM,STD,,,,
2459759.432,14.091,0.011,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459759.434,14.068,0.012,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459759.436,14.072,0.012,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459759.438,14.034,0.011,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.036,Z,,,,AH HER,AAM,STD,,,,
2459759.441,14.051,0.013,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.036,Z,,,,AH HER,AAM,STD,,,,
2459759.443,14.021,0.012,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459759.445,14.06,0.011,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459759.447,14.1,,,Vis.,MUY,,137,142,X19001DVA,,,,Z,,,,AH HER,VVS,STD,,,,
2459759.447,14.043,0.008,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459759.45,14.002,0.012,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.038,Z,,,,AH HER,AAM,STD,,,,
2459759.451,<13.4,,,Vis.,GZN,,134,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459759.452,14.047,0.013,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.039,Z,,,,AH HER,AAM,STD,,,,
2459759.454,14.085,0.014,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.039,Z,,,,AH HER,AAM,STD,,,,
2459759.457,14.104,0.016,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.041,Z,,,,AH HER,AAM,STD,,,,
2459759.459,14.085,0.016,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.042,Z,,,,AH HER,AAM,STD,,,,
2459759.461,14.103,0.018,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.043,Z,,,,AH HER,AAM,STD,,,,
2459759.463,14.104,0.016,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.045,Z,,,,AH HER,AAM,STD,,,,
2459759.466,14.064,0.011,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.046,Z,,,,AH HER,AAM,STD,,,,
2459759.468,14.059,0.011,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.048,Z,,,,AH HER,AAM,STD,,,,
2459759.47,14.092,0.014,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.05,Z,,,,AH HER,AAM,STD,,,,
2459759.472,14.11,0.013,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.052,Z,,,,AH HER,AAM,STD,,,,
2459759.48,14.089,0.009,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.06,Z,,,,AH HER,AAM,STD,,,,
2459759.484,14.127,0.009,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.065,Z,,,,AH HER,AAM,STD,,,,
2459759.486,14.112,0.005,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.068,Z,,,,AH HER,AAM,STD,,,,
2459759.488,14.121,0.006,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.072,Z,,,,AH HER,AAM,STD,,,,
2459759.49,14.102,0.006,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.075,Z,,,,AH HER,AAM,STD,,,,
2459759.493,14.148,0.006,,V,GALF,,ENSEMBLE,,X28038FJ,,0,1.079,Z,,,,AH HER,AAM,STD,,,,
2459760,14.3872,0.0134,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.7538,14.6267,,AH HER,AAVSO,STD,1,,,
2459760,14.0065,0.0074,,V,MDAD,,140,127,X27989SP,N/A,0,N/A,Z,14.1559,12.6681,,AH HER,AAVSO,STD,1,,,
2459760.394,13.6,,,Vis.,MJZ,,13.4,14,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459760.457,<13.4,,,Vis.,GZN,,134,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459760.636,<11.6,,,Vis.,MSS,,11.6,,x26618of,,,,Z,,,,ah her,AAVSO,STD,,,,
2459760.773,14,,,Vis.,BTY,,13.7,14.2,13431EQN,,,,Z,,,,AH Her,AAVSO,STD,,,,
2459761.41,13.6,,,Vis.,MJZ,,13.4,14,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459761.423,14.105,0.01,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.038,Z,,,,AH HER,AAM,STD,,,,
2459761.424,14,,,Vis.,OJR,,137,,AAVSO,,,,Z,,,,AH HER,,STD,,,,
2459761.426,14.106,0.008,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.038,Z,,,,AH HER,AAM,STD,,,,
2459761.428,14.136,0.011,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459761.43,14.157,0.012,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459761.432,14.107,0.011,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.036,Z,,,,AH HER,AAM,STD,,,,
2459761.435,14.092,0.009,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.036,Z,,,,AH HER,AAM,STD,,,,
2459761.437,14.129,0.008,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459761.439,14.15,0.008,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459761.441,14.176,0.007,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.037,Z,,,,AH HER,AAM,STD,,,,
2459761.444,14.169,0.008,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.038,Z,,,,AH HER,AAM,STD,,,,
2459761.444,14,,,Vis.,MUY,,137,142,X19001DVA,,,,Z,,,,AH HER,VVS,STD,,,,
2459761.446,14.061,0.006,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.038,Z,,,,AH HER,AAM,STD,,,,
2459761.448,14.051,0.007,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.039,Z,,,,AH HER,AAM,STD,,,,
2459761.45,14.055,0.012,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.04,Z,,,,AH HER,AAM,STD,,,,
2459761.453,14.103,0.007,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.041,Z,,,,AH HER,AAM,STD,,,,
2459761.453,<13.4,,,Vis.,GZN,,134,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459761.455,14.146,0.008,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.043,Z,,,,AH HER,AAM,STD,,,,
2459761.457,14.151,0.011,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.044,Z,,,,AH HER,AAM,STD,,,,
2459761.46,14.132,0.014,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.046,Z,,,,AH HER,AAM,STD,,,,
2459761.462,14.098,0.014,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.048,Z,,,,AH HER,AAM,STD,,,,
2459761.464,14.104,0.01,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.049,Z,,,,AH HER,AAM,STD,,,,
2459761.466,14.047,0.007,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.052,Z,,,,AH HER,AAM,STD,,,,
2459761.472,14.06,0.008,,V,GALF,,ENSEMBLE,,X28041AQC,,0,1.057,Z,,,,AH HER,AAM,STD,,,,
2459761.708,14.2,,,Vis.,BTY,,13.7,14.2,13431EQZ,,,,Z,,,,AH Her,AAVSO,STD,,,,
2459762,14.2885,0.0113,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.7417,14.6374,,AH HER,AAVSO,STD,1,,,
2459762,13.8565,0.0067,,V,MDAD,,142,127,X27989SP,N/A,0,N/A,Z,14.164,12.68,,AH HER,AAVSO,STD,1,,,
2459762.397,13.5,,,Vis.,MJZ,,12.7,13.7,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459762.454,13.4,,,Vis.,GZN,,134,,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459762.459,13.3,,,Vis.,MUY,Y,127,134,X19001DVA,RISING,,,Z,,,,AH HER,VVS,STD,,,,
2459762.483,13.2,,,Vis.,PYG,Y,127-5,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459762.806,12.955,0.023,,V,SVD,,ENSEMBLE,127,X28043YU,CALIBRATED|KMAG=12.698|KMAGINS=-4.827|KREFERR=0.008|KREFMAG=12.688|VMAGINS=-4.570,0,,Z,,12.698,,AH HER,AAVSO,STD,,,,
2459763.391,12.1,,,Vis.,EBAA,Y,116,122,X26649XG,,,,Z,,,,AH HER,MCSE,STD,,,,
2459763.409,12.7,,,Vis.,OJR,,127,,AAVSO,,,,Z,,,,AH HER,,STD,,,,
2459763.472,12.6,,,Vis.,PYG,Y,127+1,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459764,12.7444,0.0039,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.7316,14.6764,,AH HER,AAVSO,STD,1,,,
2459764,12.6493,0.003,,V,MDAD,,142,127,X27989SP,N/A,0,N/A,Z,14.1707,12.6733,,AH HER,AAVSO,STD,1,,,
2459764.405,12,,,Vis.,EBAA,,116,122,X26649XG,,,,Z,,,,AH HER,MCSE,STD,,,,
2459764.415,12.8,,,Vis.,MUY,Y,127,133,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459764.451,12,,,Vis.,MMH,B,116,122,X16387BAU,,,,Z,,,,ah her,AAVSO,STD,,,,
2459764.477,12.7,,,Vis.,PYG,YU,127+1,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459765.414,11.6,,,Vis.,OJR,,127,,AAVSO,,,,Z,,,,AH HER,,STD,,,,
2459765.417,11.8,,,Vis.,MUY,Y,116,122,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459765.468,11.9,,,Vis.,PYG,Y,116-3,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459766,12.0133,0.0025,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.727,14.6408,,AH HER,AAVSO,STD,1,,,
2459766,12.003,0.021,,V,MDAD,,142,127,X27989SP,N/A,0,N/A,Z,14.1606,12.6733,,AH HER,AAVSO,STD,1,,,
2459766.414,11.5,,,Vis.,MUY,Y,111,116,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459766.449,11.5,,,Vis.,MMH,B,111,116,X16387BAU,,,,Z,,,,ah her,AAVSO,STD,,,,
2459766.451,11.5,,,Vis.,GZN,,112,117,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459767.011,11.585,0.003,,V,PJAD,,ENSEMBLE,137,X28084L,|KMAG=13.660|KMAGINS=-6.527|KREFERR=0.021|KREFMAG=13.672|OBSERVAT=TOADHALL|VMAGINS=-8.602,0,2.174,Z,,13.66,,AH HER,AAVSO,STD,0,,,
2459767.383,12,,,Vis.,MJZ,,11.6,12.2,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459767.406,11.9,,,Vis.,EBAA,,116,122,X26649XH,,,,Z,,,,AH HER,MCSE,STD,,,,
2459767.448,11.6,,,Vis.,GZN,,112,117,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459768.394,11.8,,,Vis.,MJZ,,11.6,12.2,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459768.4,11.5,,,Vis.,GZN,,112,117,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459768.422,11.3,,,Vis.,POX,,111,116,X18451DOG,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459768.424,11.3,,,Vis.,MUY,Y,111,116,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459768.481,11.4,,,Vis.,PYG,Y,116+2,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459769,11.4843,0.0045,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.8625,14.2694,,AH HER,AAVSO,STD,1,,,
2459769,11.5842,0.0031,,V,MDAD,,142,127,X27989SP,N/A,0,N/A,Z,14.1606,12.6962,,AH HER,AAVSO,STD,1,,,
2459769.397,11.9,,,Vis.,MJZ,,11.6,12.2,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459769.4,11.7,,,Vis.,GZN,,112,117,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459769.407,11.6,,,Vis.,OJR,,127,,AAVSO,,,,Z,,,,AH HER,,STD,,,,
2459769.469,11.7,,,Vis.,PYG,YU,116-1,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459770.4,11.7,,,Vis.,GZN,,112,117,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459770.408,12,,,Vis.,MJZ,,11.6,12.2,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459770.422,11.7,,,Vis.,MUY,Y,116,122,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459770.436,11.9,,,Vis.,POX,,116,,X18451DOG,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459770.458,11.7,,,Vis.,PYG,YU,116(1)V(4)122,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459771,11.9996,0.0039,,B,MDAD,,142,137,X27989SP,N/A,0,N/A,Z,14.6877,14.6276,,AH HER,AAVSO,STD,1,,,
2459771,11.9132,0.0028,,V,MDAD,,142,127,X27989SP,N/A,0,N/A,Z,14.1478,13.7083,,AH HER,AAVSO,STD,1,,,
2459771.395,12,,,Vis.,MJZ,,11.6,12.2,X25136BI,,,,Z,,,,Ah Her,AFOEV,STD,,,,
2459771.428,11.8,,,Vis.,MUY,Y,116,122,X19001DVA,ACTIVE,,,Z,,,,AH HER,VVS,STD,,,,
2459771.466,11.8,,,Vis.,PYG,U,116-2,,AAVSO 1346INW,,,,Z,,,,AH HER,BAA-VSS,STD,,,,
2459771.5,11.9,,,Vis.,GZN,,112,117,6044GJT,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459771.618,11.7,,,Vis.,WLY,,112,122,4936FFB,,,,Z,,,,AH HER,AAVSO,STD,,,,
2459772.39,11.9,,,Vis.,EBAA,,116,122,X26649XG,,,,Z,,,,AH HER,MCSE,STD,,,,
