BJD_TDB,err_d
1752.0435161858495,0.002557926505241854
1752.2534504751027,0.004286120767614037
1752.463153836638,0.0014747423340089267
1752.6732770667513,0.0017633699457015864
1752.8832533428624,0.001729999888269443
1753.0931876321158,0.003665574883235233
1753.303121921369,0.001669913138239587
1753.5130562106224,1.0496714462662439e-05
1753.7229904998756,1.0496714462662439e-05
1753.9327988285552,0.0016974160666952556
1754.1428590783821,1.0496714462662439e-05
1754.3527933676353,0.004285823943498929
1754.5627276568885,0.006026206858942085
1754.6634961157301,1.0496714462662439e-05
1754.7726619461419,0.005188561359665562
1754.8734304049833,1.0496714462662439e-05
1754.982029412814,0.005014507515139565
1755.0833646942367,1.0496714462662439e-05
1755.1883318388632,1.0496714462662439e-05
1755.2932989834899,1.0496714462662439e-05
1755.3982661281166,1.0496714462662439e-05
1755.503233272743,1.0496714462662439e-05
1755.6096909508235,0.004652015513421327
1755.7131675619964,1.0496714462662439e-05
1755.8181557000519,1.0496714462662439e-05
1755.9231018512496,1.0496714462662439e-05
1756.0280689958763,1.0496714462662439e-05
1756.1330361405028,1.0496714462662439e-05
1756.2380032851295,1.0496714462662439e-05
1756.3429704297562,1.0496714462662439e-05
1756.4479375743826,1.0496714462662439e-05
1756.5529047190093,1.0496714462662439e-05
1756.657871863636,1.0496714462662439e-05
1756.7628390082625,1.0496714462662439e-05
1756.8678061528892,1.0496714462662439e-05
1756.972773297516,1.0496714462662439e-05
1757.0777404421424,1.0496714462662439e-05
1757.182707586769,1.0496714462662439e-05
1757.2876747313958,1.0496714462662439e-05
1757.3926418760223,1.0496714462662439e-05
1757.497609020649,1.0496714462662439e-05
1757.6025761652757,1.0496714462662439e-05
1757.7111541796774,0.006161240012784631
1757.8125104545288,1.0496714462662439e-05
1757.9213823769355,0.0033390807136074565
1758.0224447437822,1.0496714462662439e-05
1758.131526600478,0.0027011788391593764
1758.2323790330354,1.0496714462662439e-05
1758.3415448634469,0.0018796986714392373
1758.4423133222886,1.0496714462662439e-05
1758.5514791527003,0.012494950684915946
1758.652247611542,1.0496714462662439e-05
1758.7614134419534,0.005092336441722201
1758.8662546260066,0.005261443009824014
1758.9713477312068,1.0496714462662439e-05
1759.074950302953,0.007334571799234568
1759.18128202046,1.0496714462662439e-05
1759.285073533067,0.00602454372426809
1759.391027368853,0.0018827906591015176
1759.4961834543399,1.0496714462662439e-05
1759.6011505989666,0.01766376173285292
1759.706117743593,1.0496714462662439e-05
1759.8110848882197,0.0034016450828438945
1759.9155271971233,0.004274876657315851
1760.021019177473,0.011520127148176552
1760.1256714206656,0.0036676232513352925
1760.2309534667263,1.0496714462662439e-05
1760.3358156442082,0.0036132130308253207
1760.4408877559795,1.0496714462662439e-05
1760.5445533080128,0.005544362302041932
1760.6505071437987,0.002804881287167396
1760.7531230243858,0.0035810047606200557
1760.8606303739125,0.004294459354223816
1760.9615247933275,1.0496714462662439e-05
1761.0706906237392,1.0496714462662439e-05
1761.171459082581,1.0496714462662439e-05
1761.2806249129924,0.0031153996016022546
1761.381393371834,1.0496714462662439e-05
1761.4905592022458,0.012492954389150391
1761.5913276610872,1.0496714462662439e-05
1761.6997587214867,0.006919790524294834
1761.8012619503406,1.0496714462662439e-05
1761.906229094967,1.0496714462662439e-05
1762.0111962395938,1.0496714462662439e-05
1764.7403419998861,1.0496714462662439e-05
1764.8453091445126,1.0496714462662439e-05
1764.9502762891393,1.0496714462662439e-05
1765.055243433766,1.0496714462662439e-05
1765.1602105783925,1.0496714462662439e-05
1765.2693764088042,0.004115358636104663
1765.3701448676459,1.0496714462662439e-05
1765.4768124800153,0.006087388967205518
1765.580079156899,1.0496714462662439e-05
1765.688384256725,0.008242500339451201
1765.7903283475862,0.004596650801391912
1765.899179276564,1.0496714462662439e-05
1765.9999477354056,1.0496714462662439e-05
1766.109113565817,1.0496714462662439e-05
1766.2098820246588,1.0496714462662439e-05
1766.318879907639,0.0025344686827582738
1766.419816313912,1.0496714462662439e-05
1766.5289821443237,1.0496714462662439e-05
1766.629813583452,0.004580480120238926
1766.7389164335768,0.004389169310148728
1766.8404196624308,0.0036041371306846123
1766.9488507228302,0.0050017873463825534
1767.049619181672,1.0496714462662439e-05
1767.1587850120834,0.005395166228123424
1767.259553470925,1.0496714462662439e-05
1767.3687193013366,0.021258959069497374
1767.4694877601783,1.0496714462662439e-05
1767.578359682585,0.0034266362045942598
1767.6794220494317,1.0496714462662439e-05
1767.7885248995565,0.002364865597232381
1767.8893563386848,1.0496714462662439e-05
1767.9985221690965,0.002206893330133661
1768.099290627938,1.0496714462662439e-05
1768.2084564583497,0.01249495068478726
1768.3092249171914,1.0496714462662439e-05
1768.4183907476029,1.0496714462662439e-05
1768.5191592064446,1.0496714462662439e-05
1768.6276532471306,0.006652510362184047
1768.7290934956977,1.0496714462662439e-05
1768.8377974706732,0.007104879563480714
1768.9390277849511,1.0496714462662439e-05
1769.0439949295776,1.0496714462662439e-05
1769.1489620742043,1.0496714462662439e-05
1769.253929218831,1.0496714462662439e-05
1769.3588963634575,1.0496714462662439e-05
1769.463905494942,0.007494166822013197
1769.5688306527109,1.0496714462662439e-05
1769.6737977973373,1.0496714462662439e-05
