time,flux
1698.4107678561595,607.42773
1698.412156745038,679.20026
1698.413545633916,757.7207
1698.4149345228025,837.70764
1698.416323411681,901.67017
1698.4177123005609,971.99707
1698.4191011894395,1002.5372
1698.420490078326,1053.7101
1698.4218789672043,1097.8735
1698.4232678560827,1115.7448
1698.4246567449695,1146.7427
1698.4260456338493,1166.3461
1698.427434522735,1195.0753
1698.4288234116134,1190.3657
1698.4302123005,1203.9542
1698.4316011893782,1216.0148
1698.4329900782643,1208.0746
1698.4343789671443,1199.4626
1698.4357678560305,1218.4818
1698.4371567449089,1233.4707
1698.4385456337943,1234.4443
1698.439934522674,1211.5709
1698.44132341156,1205.8389
1698.442712300446,1214.4983
1698.4441011893327,1222.8972
1698.4454900782116,1248.5669
1698.4468789670973,1271.278
1698.448267855983,1306.71
1698.44965674487,1321.4418
1698.4510456337491,1333.635
1698.4524345226346,1344.8124
1698.4538234115212,1333.1167
1698.4552123004069,1346.1119
1698.456601189293,1343.6862
1698.45799007818,1306.5361
1698.4593789670664,1286.2719
1698.460767855952,1277.8502
1698.4621567448376,1278.4459
1698.4635456337242,1278.0782
1698.4649345226103,1277.7091
1698.466323411497,1285.3817
1698.467712300383,1265.2383
1698.4691011892764,1246.1586
1698.470490078162,1248.9078
1698.4718789670478,1245.4944
1698.4732678559349,1261.4984
1698.4746567448287,1273.8735
1698.4760456337144,1285.2432
1698.4774345226006,1284.2039
1698.478823411494,1326.9248
1698.4802123003806,1347.1594
1698.4816011892667,1350.7412
1698.4829900781606,1359.6412
1698.4843789670465,1367.0553
1698.485767855939,1380.228
1698.4871567448254,1358.4827
1698.4885456337197,1349.4309
1698.4899345226058,1332.6344
1698.4913234114988,1325.067
1698.492712300393,1330.7301
1698.494101189278,1306.4774
1698.4954900781709,1308.5881
1698.4968789670652,1306.5873
1698.4982678559518,1312.9169
1698.4996567448447,1292.9224
1698.5010456337382,1327.4169
1698.502434522632,1336.7524
1698.5038234115248,1339.6736
1698.5052123004184,1360.0043
1698.5066011893127,1336.0614
1698.5079900782057,1327.5203
1698.5093789670914,1339.8176
1698.5107678559848,1336.1177
1698.5121567448864,1330.9707
1698.51354563378,1336.0204
1698.5149345226728,1338.0468
1698.5163234115666,1335.9978
1698.5177123004596,1325.5604
1698.5191011893526,1332.2754
1698.520490078247,1342.7028
1698.5218789671485,1351.7802
1698.523267856041,1369.6342
1698.524656744934,1361.0638
1698.526045633835,1371.1898
1698.527434522728,1398.7535
1698.5288234116215,1375.2362
1698.530212300523,1398.9633
1698.5316011894167,1409.235
1698.5329900783167,1407.6644
1698.5343789672097,1399.4189
1698.5357678561109,1385.4686
1698.5371567450045,1365.855
1698.5385456339054,1358.9144
1698.539934522806,1348.7206
1698.541323411699,1336.6547
1698.5427123005993,1295.4752
1698.544101189501,1265.9215
1698.5454900784025,1247.1796
1698.5468789672957,1277.1362
1698.5482678561957,1276.3944
1698.5496567450964,1292.6273
1698.5510456339966,1324.7683
1698.552434522897,1333.1025
1698.553823411799,1316.0911
1698.5552123007,1331.0668
1698.5566011896003,1340.7268
1698.5579900785003,1329.1987
1698.5593789674012,1305.1785
1698.560767856302,1273.7858
1698.562156745203,1248.6803
1698.563545634111,1233.5685
1698.5649345230122,1234.1033
1698.5663234119122,1212.5327
1698.5677123008122,1216.3149
1698.569101189721,1224.9828
1698.5704900786222,1222.8403
1698.5718789675225,1219.4086
1698.5732678564304,1206.1288
1698.5746567453316,1212.6007
1698.5760456342396,1190.7797
1698.5774345231405,1181.881
1698.578823412049,1197.4127
1698.5802123009562,1223.7744
1698.5816011898564,1202.626
1698.5829900787644,1208.7278
1698.5843789676733,1211.6774
1698.5857678565742,1204.0846
1698.5871567454817,1191.967
1698.58854563439,1167.2764
1698.5899345232974,1168.9397
1698.591323412205,1118.7614
1698.5927123011138,1071.5586
1698.5941011900218,1009.1655
1698.5954900789293,941.07599
1698.5968789678373,890.62897
1698.5982678567457,824.17389
1698.5996567456536,762.5451
1698.601045634562,676.15753
1698.60243452347,615.5
1698.6038234123776,536.43152
1698.605212301285,464.74576
1698.6066011902003,397.25305
1698.6079900791092,345.64459
1698.6093789680176,312.69412
1698.6107678569324,290.0162
1698.6121567458404,322.37823
1698.6135456347552,350.50989
1698.614934523663,376.39053
1698.6163234125788,435.14444
1698.6177123014877,469.39127
1698.6191011904025,529.74988
1698.6204900793098,595.62463
1698.6218789682252,644.84143
1698.62326785714,706.55939
1698.624656746048,767.54987
1698.6260456349642,819.15582
1698.62743452388,872.09894
1698.6288234127944,935.203
1698.630212301709,1008.0963
1698.6316011906251,1073.926
1698.6329900795408,1111.1426
1698.6343789684556,1151.4048
1698.6357678573709,1173.8248
1698.6371567462857,1180.6879
1698.6385456352004,1189.1183
1698.6399345241166,1202.2882
1698.6413234130328,1194.0028
1698.6427123019475,1200.8309
1698.6441011908696,1234.0079
1698.6454900797848,1250.1844
1698.6468789686996,1261.7493
1698.6482678576222,1264.27
1698.6496567465383,1262.873
1698.6510456354613,1255.5609
1698.652434524376,1243.0854
1698.653823413298,1224.4609
1698.6552123022134,1198.603
1698.656601191136,1234.4366
1698.6579900800589,1253.3097
1698.659378968974,1296.2072
1698.6621567468192,1376.4596
1698.6635456357417,1356.9456
1698.6649345246578,1340.1046
1698.66632341358,1310.9749
1698.667712302502,1296.014
1698.6691011914245,1272.2175
1698.6704900803477,1253.9768
1698.67187896927,1236.7335
1698.673267858193,1228.5767
1698.6746567471157,1242.0779
1698.6760456360448,1231.6727
1698.6774345249669,1259.9561
1698.6788234138894,1265.9337
1698.6802123028128,1287.7372
1698.681601191743,1331.5031
1698.6829900806651,1394.1434
1698.6843789695877,1380.9803
1698.685767858517,1390.9886
1698.687156747439,1395.0334
1698.6885456363698,1398.1174
1698.6899345252923,1403.2832
1698.6913234142216,1377.0743
1698.6927123031517,1348.3156
1698.6941011920744,1331.7432
1698.6954900810042,1334.7131
1698.6968789699345,1311.25
1698.6982678588645,1311.8867
1698.6996567477863,1289.0624
1698.7010456367157,1290.7268
1698.7024345256457,1273.3169
1698.7038234145762,1269.4999
1698.7052123035064,1283.8503
1698.7066011924358,1314.6578
1698.7079900813656,1307.8226
1698.709378970295,1306.2335
1698.7107678592315,1288.1674
1698.7121567481622,1306.8336
1698.713545637093,1273.0779
1698.7149345260225,1284.608
1698.7163234149589,1279.6415
1698.717712303889,1270.3672
1698.7191011928253,1286.7166
1698.720490081755,1295.1117
1698.721878970693,1284.5419
1698.723267859623,1304.3064
1698.72465674856,1307.0326
1698.7260456374893,1302.3467
1698.7274345264273,1279.821
1698.7288234153643,1264.2881
1698.7302123042937,1240.8352
1698.7316011932307,1245.2377
1698.7329900821685,1270.6505
1698.734378971105,1278.8507
1698.735767860042,1278.9347
1698.73715674898,1295.9142
1698.7385456379166,1302.6541
1698.7399345268532,1328.6803
1698.7413234157902,1328.3397
1698.7427123047269,1316.9427
