JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457661.98311,14.980,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.71,Z,17.449,18.138,,PX AND,AAVSO,STD,,,,
2457661.983623,14.941,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.437,Z,14.360,13.641,,PX AND,AAVSO,STD,,,,
2457661.98398,15.017,0.009,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.72,Z,17.473,18.147,,PX AND,AAVSO,STD,,,,
2457661.984132,14.986,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.440,Z,14.352,13.652,,PX AND,AAVSO,STD,,,,
2457661.984641,14.998,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.444,Z,14.368,13.661,,PX AND,AAVSO,STD,,,,
2457661.98481,15.030,0.009,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.72,Z,17.508,18.193,,PX AND,AAVSO,STD,,,,
2457661.985162,15.021,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.447,Z,14.373,13.665,,PX AND,AAVSO,STD,,,,
2457661.98564,15.036,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.73,Z,17.314,17.993,,PX AND,AAVSO,STD,,,,
2457661.985671,15.021,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.450,Z,14.374,13.689,,PX AND,AAVSO,STD,,,,
2457661.986181,14.980,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.454,Z,14.402,13.710,,PX AND,AAVSO,STD,,,,
2457661.98646,15.016,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.74,Z,17.297,17.987,,PX AND,AAVSO,STD,,,,
2457661.98669,14.953,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.457,Z,14.412,13.694,,PX AND,AAVSO,STD,,,,
2457661.987199,14.928,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.461,Z,14.422,13.739,,PX AND,AAVSO,STD,,,,
2457661.98728,15.008,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.75,Z,17.302,17.986,,PX AND,AAVSO,STD,,,,
2457661.98772,14.952,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.464,Z,14.438,13.744,,PX AND,AAVSO,STD,,,,
2457661.98810,14.999,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.76,Z,17.300,17.987,,PX AND,AAVSO,STD,,,,
2457661.988229,14.919,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.468,Z,14.474,13.753,,PX AND,AAVSO,STD,,,,
2457661.98875,14.914,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.472,Z,14.250,13.542,,PX AND,AAVSO,STD,,,,
2457661.98892,14.974,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.77,Z,17.309,17.988,,PX AND,AAVSO,STD,,,,
2457661.989271,14.899,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.475,Z,14.248,13.532,,PX AND,AAVSO,STD,,,,
2457661.98976,14.932,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.78,Z,17.309,17.995,,PX AND,AAVSO,STD,,,,
2457661.98978,14.906,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.479,Z,14.239,13.542,,PX AND,AAVSO,STD,,,,
2457661.990289,14.897,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.482,Z,14.254,13.547,,PX AND,AAVSO,STD,,,,
2457661.99058,14.949,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.79,Z,17.306,17.987,,PX AND,AAVSO,STD,,,,
2457661.990799,14.915,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.486,Z,14.249,13.543,,PX AND,AAVSO,STD,,,,
2457661.991308,14.920,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.490,Z,14.242,13.544,,PX AND,AAVSO,STD,,,,
2457661.99140,14.964,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.80,Z,17.310,17.987,,PX AND,AAVSO,STD,,,,
2457661.991829,14.902,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.494,Z,14.261,13.554,,PX AND,AAVSO,STD,,,,
2457661.99222,14.943,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.81,Z,17.310,17.995,,PX AND,AAVSO,STD,,,,
2457661.992384,14.899,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.497,Z,14.265,13.563,,PX AND,AAVSO,STD,,,,
2457661.992894,14.889,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.501,Z,14.297,13.577,,PX AND,AAVSO,STD,,,,
2457661.99304,14.968,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.82,Z,17.317,17.995,,PX AND,AAVSO,STD,,,,
2457661.993403,14.938,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.505,Z,14.261,13.572,,PX AND,AAVSO,STD,,,,
2457661.993912,14.886,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.509,Z,14.278,13.586,,PX AND,AAVSO,STD,,,,
2457661.99396,14.937,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.83,Z,17.326,17.999,,PX AND,AAVSO,STD,,,,
2457661.994421,14.907,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.513,Z,14.285,13.579,,PX AND,AAVSO,STD,,,,
2457661.99478,14.929,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.84,Z,17.333,18.017,,PX AND,AAVSO,STD,,,,
2457661.994919,14.866,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.516,Z,14.288,13.587,,PX AND,AAVSO,STD,,,,
2457661.995428,14.871,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.520,Z,14.286,13.602,,PX AND,AAVSO,STD,,,,
2457661.99567,14.902,0.020,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.85,Z,17.352,18.037,,PX AND,AAVSO,STD,,,,
2457661.995938,14.842,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.524,Z,14.286,13.592,,PX AND,AAVSO,STD,,,,
2457661.996435,14.817,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.528,Z,14.306,13.600,,PX AND,AAVSO,STD,,,,
2457661.99654,14.887,0.007,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.86,Z,17.344,18.028,,PX AND,AAVSO,STD,,,,
2457661.996944,14.810,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.532,Z,14.310,13.613,,PX AND,AAVSO,STD,,,,
2457661.99736,14.882,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.87,Z,17.326,18.007,,PX AND,AAVSO,STD,,,,
2457661.997454,14.842,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.536,Z,14.314,13.613,,PX AND,AAVSO,STD,,,,
2457661.997975,14.832,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.540,Z,14.325,13.616,,PX AND,AAVSO,STD,,,,
2457661.99823,14.861,0.008,,CV,SRIC,,000-BBB-710,000-BBB-704,X16673AV,STANDARD MAG: C = 13.670  K = 14.333,0,1.88,Z,17.339,18.021,,PX AND,AAVSO,STD,,,,
2457661.998472,14.815,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.544,Z,14.323,13.641,,PX AND,AAVSO,STD,,,,
2457661.998993,14.768,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.549,Z,14.359,13.651,,PX AND,AAVSO,STD,,,,
2457661.999502,14.827,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.553,Z,14.353,13.647,,PX AND,AAVSO,STD,,,,
2457662.000012,14.753,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.557,Z,14.370,13.666,,PX AND,AAVSO,STD,,,,
2457662.000521,14.740,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.561,Z,14.384,13.673,,PX AND,AAVSO,STD,,,,
2457662.00103,14.711,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.565,Z,14.379,13.684,,PX AND,AAVSO,STD,,,,
2457662.001528,14.748,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.569,Z,14.380,13.697,,PX AND,AAVSO,STD,,,,
2457662.002049,14.730,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.574,Z,14.399,13.690,,PX AND,AAVSO,STD,,,,
2457662.002558,14.657,0.011,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.578,Z,14.431,13.710,,PX AND,AAVSO,STD,,,,
2457662.003125,14.700,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.583,Z,14.419,13.728,,PX AND,AAVSO,STD,,,,
2457662.003646,14.700,0.012,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.587,Z,14.431,13.730,,PX AND,AAVSO,STD,,,,
2457662.004155,14.662,0.011,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.592,Z,14.448,13.750,,PX AND,AAVSO,STD,,,,
2457662.004664,14.642,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.596,Z,14.478,13.758,,PX AND,AAVSO,STD,,,,
2457662.005185,14.690,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.601,Z,14.494,13.778,,PX AND,AAVSO,STD,,,,
2457662.005694,14.683,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.605,Z,14.497,13.797,,PX AND,AAVSO,STD,,,,
2457662.006215,14.720,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.610,Z,14.509,13.814,,PX AND,AAVSO,STD,,,,
2457662.006725,14.649,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.614,Z,14.526,13.807,,PX AND,AAVSO,STD,,,,
2457662.007222,14.606,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.619,Z,14.557,13.828,,PX AND,AAVSO,STD,,,,
2457662.007743,14.660,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.624,Z,14.576,13.853,,PX AND,AAVSO,STD,,,,
2457662.008252,14.736,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.628,Z,14.545,13.832,,PX AND,AAVSO,STD,,,,
2457662.00875,14.785,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.633,Z,14.541,13.860,,PX AND,AAVSO,STD,,,,
2457662.009271,14.820,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.638,Z,14.568,13.854,,PX AND,AAVSO,STD,,,,
2457662.00978,14.901,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.643,Z,14.571,13.889,,PX AND,AAVSO,STD,,,,
2457662.010278,14.943,0.018,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.647,Z,14.609,13.907,,PX AND,AAVSO,STD,,,,
2457662.010799,15.010,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.652,Z,14.608,13.922,,PX AND,AAVSO,STD,,,,
2457662.011319,15.053,0.017,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.657,Z,14.562,13.878,,PX AND,AAVSO,STD,,,,
2457662.011817,15.059,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.662,Z,14.288,13.590,,PX AND,AAVSO,STD,,,,
2457662.012338,15.069,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.667,Z,14.278,13.591,,PX AND,AAVSO,STD,,,,
2457662.012836,15.079,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.672,Z,14.298,13.605,,PX AND,AAVSO,STD,,,,
2457662.013345,15.048,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.677,Z,14.316,13.609,,PX AND,AAVSO,STD,,,,
2457662.013854,15.119,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.682,Z,14.294,13.601,,PX AND,AAVSO,STD,,,,
2457662.014363,15.100,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.687,Z,14.318,13.604,,PX AND,AAVSO,STD,,,,
2457662.014931,15.083,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.693,Z,14.328,13.625,,PX AND,AAVSO,STD,,,,
2457662.01544,15.122,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.698,Z,14.336,13.636,,PX AND,AAVSO,STD,,,,
2457662.015949,15.142,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.703,Z,14.313,13.632,,PX AND,AAVSO,STD,,,,
2457662.016458,15.149,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.709,Z,14.340,13.632,,PX AND,AAVSO,STD,,,,
2457662.016968,15.158,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.714,Z,14.334,13.641,,PX AND,AAVSO,STD,,,,
2457662.017465,15.207,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.719,Z,14.343,13.660,,PX AND,AAVSO,STD,,,,
2457662.017975,15.166,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.725,Z,14.339,13.654,,PX AND,AAVSO,STD,,,,
2457662.018484,15.127,0.017,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.730,Z,14.365,13.667,,PX AND,AAVSO,STD,,,,
2457662.018993,15.152,0.017,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.736,Z,14.370,13.660,,PX AND,AAVSO,STD,,,,
2457662.019502,15.166,0.017,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.741,Z,14.382,13.680,,PX AND,AAVSO,STD,,,,
2457662.020012,15.184,0.019,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.747,Z,14.421,13.707,,PX AND,AAVSO,STD,,,,
2457662.020521,15.156,0.017,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.753,Z,14.416,13.703,,PX AND,AAVSO,STD,,,,
2457662.021042,15.119,0.017,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.758,Z,14.402,13.706,,PX AND,AAVSO,STD,,,,
2457662.021539,15.109,0.017,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.764,Z,14.414,13.726,,PX AND,AAVSO,STD,,,,
2457662.022049,15.070,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.770,Z,14.433,13.715,,PX AND,AAVSO,STD,,,,
2457662.022569,14.965,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.776,Z,14.423,13.735,,PX AND,AAVSO,STD,,,,
2457662.023079,14.933,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.781,Z,14.426,13.718,,PX AND,AAVSO,STD,,,,
2457662.023588,14.958,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.787,Z,14.430,13.739,,PX AND,AAVSO,STD,,,,
2457662.024097,14.970,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.793,Z,14.441,13.738,,PX AND,AAVSO,STD,,,,
2457662.024618,14.969,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.799,Z,14.476,13.770,,PX AND,AAVSO,STD,,,,
2457662.025127,14.908,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.805,Z,14.480,13.770,,PX AND,AAVSO,STD,,,,
2457662.025694,14.909,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.812,Z,14.493,13.798,,PX AND,AAVSO,STD,,,,
2457662.026204,14.858,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.818,Z,14.497,13.790,,PX AND,AAVSO,STD,,,,
2457662.026725,14.885,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.824,Z,14.494,13.811,,PX AND,AAVSO,STD,,,,
2457662.027245,14.880,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.831,Z,14.514,13.812,,PX AND,AAVSO,STD,,,,
2457662.027755,14.815,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.837,Z,14.533,13.821,,PX AND,AAVSO,STD,,,,
2457662.028264,14.794,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.843,Z,14.551,13.837,,PX AND,AAVSO,STD,,,,
2457662.028773,14.758,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.850,Z,14.552,13.834,,PX AND,AAVSO,STD,,,,
2457662.029282,14.760,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.856,Z,14.569,13.850,,PX AND,AAVSO,STD,,,,
2457662.029803,14.773,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.863,Z,14.556,13.875,,PX AND,AAVSO,STD,,,,
2457662.030313,14.761,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.870,Z,14.561,13.875,,PX AND,AAVSO,STD,,,,
2457662.030822,14.685,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.876,Z,14.600,13.893,,PX AND,AAVSO,STD,,,,
2457662.031354,14.732,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.883,Z,14.617,13.891,,PX AND,AAVSO,STD,,,,
2457662.031863,14.690,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.890,Z,14.637,13.943,,PX AND,AAVSO,STD,,,,
2457662.032373,14.754,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.897,Z,14.622,13.927,,PX AND,AAVSO,STD,,,,
2457662.032882,14.738,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.904,Z,14.635,13.945,,PX AND,AAVSO,STD,,,,
2457662.033391,14.688,0.014,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.911,Z,14.631,13.951,,PX AND,AAVSO,STD,,,,
2457662.033912,14.721,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.918,Z,14.673,13.966,,PX AND,AAVSO,STD,,,,
2457662.034421,14.692,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.925,Z,14.679,13.976,,PX AND,AAVSO,STD,,,,
2457662.034931,14.682,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.932,Z,14.693,13.987,,PX AND,AAVSO,STD,,,,
2457662.035428,14.722,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.939,Z,14.730,14.009,,PX AND,AAVSO,STD,,,,
2457662.035938,14.715,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.946,Z,14.743,14.031,,PX AND,AAVSO,STD,,,,
2457662.036505,14.707,0.017,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.954,Z,14.749,14.038,,PX AND,AAVSO,STD,,,,
2457662.037014,14.744,0.018,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.961,Z,14.758,14.040,,PX AND,AAVSO,STD,,,,
2457662.037523,14.716,0.018,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.968,Z,14.774,14.081,,PX AND,AAVSO,STD,,,,
2457662.038044,14.749,0.018,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.976,Z,14.773,14.067,,PX AND,AAVSO,STD,,,,
2457662.038553,14.705,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.983,Z,14.421,13.724,,PX AND,AAVSO,STD,,,,
2457662.039063,14.653,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.991,Z,14.361,13.660,,PX AND,AAVSO,STD,,,,
2457662.039572,14.653,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,1.999,Z,14.348,13.684,,PX AND,AAVSO,STD,,,,
2457662.040081,14.596,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.006,Z,14.406,13.677,,PX AND,AAVSO,STD,,,,
2457662.04059,14.585,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.014,Z,14.375,13.680,,PX AND,AAVSO,STD,,,,
2457662.041111,14.612,0.013,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.022,Z,14.406,13.691,,PX AND,AAVSO,STD,,,,
2457662.04162,14.693,0.015,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.030,Z,14.392,13.700,,PX AND,AAVSO,STD,,,,
2457662.04213,14.705,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.038,Z,14.409,13.710,,PX AND,AAVSO,STD,,,,
2457662.04265,14.736,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.046,Z,14.418,13.726,,PX AND,AAVSO,STD,,,,
2457662.04316,14.771,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.055,Z,14.428,13.734,,PX AND,AAVSO,STD,,,,
2457662.043669,14.805,0.016,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.063,Z,14.429,13.722,,PX AND,AAVSO,STD,,,,
2457662.04419,14.861,0.017,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.071,Z,14.438,13.731,,PX AND,AAVSO,STD,,,,
2457662.044688,14.855,0.018,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.079,Z,14.421,13.731,,PX AND,AAVSO,STD,,,,
2457662.045197,14.781,0.017,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.088,Z,14.447,13.741,,PX AND,AAVSO,STD,,,,
2457662.045706,14.776,0.018,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.096,Z,14.452,13.750,,PX AND,AAVSO,STD,,,,
2457662.046215,14.800,0.019,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.105,Z,14.449,13.764,,PX AND,AAVSO,STD,,,,
2457662.046759,14.711,0.020,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.114,Z,14.500,13.786,,PX AND,AAVSO,STD,,,,
2457662.04728,14.718,0.019,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.122,Z,14.451,13.801,,PX AND,AAVSO,STD,,,,
2457662.047789,14.698,0.019,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.131,Z,14.477,13.775,,PX AND,AAVSO,STD,,,,
2457662.048299,14.732,0.022,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.140,Z,14.516,13.793,,PX AND,AAVSO,STD,,,,
2457662.048819,14.790,0.022,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.149,Z,14.466,13.833,,PX AND,AAVSO,STD,,,,
2457662.049317,14.735,0.024,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.158,Z,14.511,13.818,,PX AND,AAVSO,STD,,,,
2457662.049838,14.719,0.026,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.167,Z,14.547,13.832,,PX AND,AAVSO,STD,,,,
2457662.050336,14.787,0.027,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.177,Z,14.531,13.833,,PX AND,AAVSO,STD,,,,
2457662.050845,14.799,0.028,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.186,Z,14.532,13.846,,PX AND,AAVSO,STD,,,,
2457662.051366,14.834,0.031,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.195,Z,14.549,13.835,,PX AND,AAVSO,STD,,,,
2457662.051863,14.775,0.031,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.205,Z,14.586,13.845,,PX AND,AAVSO,STD,,,,
2457662.052384,14.729,0.032,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.215,Z,14.564,13.893,,PX AND,AAVSO,STD,,,,
2457662.052894,14.778,0.032,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.224,Z,14.555,13.878,,PX AND,AAVSO,STD,,,,
2457662.053403,14.710,0.034,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.234,Z,14.559,13.867,,PX AND,AAVSO,STD,,,,
2457662.053924,14.765,0.038,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.244,Z,14.571,13.901,,PX AND,AAVSO,STD,,,,
2457662.054433,14.745,0.038,,CV,JJI,,000-BBB-704,000-BBB-710,X15603CHD,,0,2.254,Z,14.586,13.899,,PX AND,AAVSO,STD,,,,
2457662.38625,15.011,0.017,,V,OAR,,137,143,X16680KY,CMAG:13.670 D:\CCD\PXAND\PXAND-S001-R001-V.FTS,0,1.247,Z,-10.610,-09.938,,PX AND,URSA,STD,,,,
