,time
64961,2547.0880759146207
64962,2547.089464840144
64963,2547.090853765669
64964,2547.0922426911943
64965,2547.0936316167176
64966,2547.0950205422423
64967,2547.096409468232
64968,2547.097798393756
64969,2547.0991873192793
64970,2547.100576244804
64971,2547.101965170328
64972,2547.103354095852
64973,2547.1047430213753
64974,2547.1061319469
64975,2547.1075208724246
64976,2547.108909797948
64977,2547.110298723472
64978,2547.1116876489964
64979,2547.1130765745206
64980,2547.114465500044
64981,2547.115854425568
64982,2547.1172433510924
64983,2547.118632276617
64984,2547.1200212021417
64985,2547.1214101272003
64986,2547.1227990527245
64987,2547.124187978248
64988,2547.1255769037725
64989,2547.126965829297
64990,2547.1283547548205
64991,2547.129743680344
64992,2547.131132605403
64993,2547.1325215309275
64994,2547.133910456451
64995,2547.1352993819746
64996,2547.136688307499
64997,2547.1380772330235
64998,2547.139466158081
64999,2547.140855083606
65000,2547.14224400913
65001,2547.143632934654
65002,2547.1450218597115
65003,2547.146410785236
65004,2547.1477997107613
65005,2547.14918863582
65006,2547.1505775613437
65007,2547.151966486868
65008,2547.1533554119264
65009,2547.1547443374507
65010,2547.156133262975
65011,2547.1575221880335
65012,2547.1589111135568
65013,2547.160300039081
65014,2547.1616889641396
65015,2547.163077889664
65016,2547.164466815187
65017,2547.1658557402457
65018,2547.16724466577
65019,2547.1686335908284
65020,2547.1700225163518
65021,2547.171411441411
65022,2547.1728003669355
65023,2547.174189291993
65024,2547.175578217517
65025,2547.176967142576
65026,2547.178356068101
65027,2547.1797449931596
65028,2547.181133918683
65029,2547.1825228437415
65030,2547.1839117692657
65031,2547.1853006943243
65032,2547.1866896198476
65033,2547.188078544906
65034,2547.1894674699647
65035,2547.190856395489
65036,2547.1922453205475
65037,2547.1936342460717
65038,2547.19502317113
65039,2547.196412096188
65040,2547.197801021712
65041,2547.1991899467707
65042,2547.2005788718293
65043,2547.2019677973526
65044,2547.203356722411
65045,2547.2047456474706
65046,2547.206134572995
65047,2547.207523498054
65048,2547.2089124231125
65049,2547.2103013481706
65050,2547.211690273694
65051,2547.213079198753
65052,2547.2144681238115
65053,2547.2158570488696
65054,2547.217245974393
65055,2547.218634899452
65056,2547.220023824511
65057,2547.2214127495686
65058,2547.222801674627
65059,2547.2241906001514
65060,2547.22557952521
65061,2547.2269684502676
65062,2547.228357375326
65063,2547.2297463003847
65064,2547.2311352254433
65065,2547.232524150501
65066,2547.2339130755604
65067,2547.23530200062
65068,2547.2366909256775
65069,2547.238079851202
65070,2547.239468776261
65071,2547.240857701319
65072,2547.242246626377
65073,2547.2436355514355
65074,2547.2450244764946
65075,2547.246413401552
65076,2547.2478023266103
65077,2547.249191251669
65078,2547.250580176728
65079,2547.2519691017856
65080,2547.2533580268446
65081,2547.2547469514375
65082,2547.2561358764956
65083,2547.2575248015532
65084,2547.2589137266123
65085,2547.2603026516713
65086,2547.261691576729
65087,2547.2630805017875
65088,2547.264469426847
65089,2547.2658583519055
65090,2547.2672472764984
65091,2547.268636201557
65092,2547.2700251266156
65093,2547.271414051673
65094,2547.272802976732
65095,2547.2741919017903
65096,2547.2755808263832
65097,2547.276969751441
65098,2547.2783586764995
65099,2547.279747601558
65100,2547.281136526151
65101,2547.2825254512086
65102,2547.2839143762676
65103,2547.2853033013266
65104,2547.2866922259186
65105,2547.2880811509767
65106,2547.2894700760353
65107,2547.290859000629
65108,2547.292247925688
65109,2547.2936368507458
65110,2547.2950257753387
65111,2547.2964147003972
65112,2547.29780362499
65113,2547.2991925500487
65114,2547.3005814751073
65115,2547.3019703996993
65116,2547.303359324758
65117,2547.3047482493507
65118,2547.3061371744093
65119,2547.3075260994674
65120,2547.30891502406
65121,2547.3103039491184
65122,2547.3116928737113
65123,2547.31308179877
65124,2547.314470723363
65125,2547.3158596484213
65126,2547.3172485730133
65127,2547.318637498072
65128,2547.3200264226657
65129,2547.321415347259
65130,2547.322804272317
65131,2547.324193196909
65132,2547.325582121968
65133,2547.326971046561
65134,2547.328359971619
65135,2547.329748896212
65136,2547.331137820805
65137,2547.3325267458636
65138,2547.3339156704556
65139,2547.3353045950485
65140,2547.336693520107
65141,2547.3380824447
65142,2547.339471369292
65143,2547.3408602943505
65144,2547.3422492189434
65145,2547.3436381435363
65146,2547.345027068595
65147,2547.3464159931877
65148,2547.34780491778
65149,2547.349193842373
65150,2547.3505827674326
65151,2547.351971692026
65152,2547.353360616618
65153,2547.3547495412104
65154,2547.3561384658033
65155,2547.3575273908623
65156,2547.3589163154543
65157,2547.360305240047
65158,2547.36169416464
65159,2547.363083089233
65160,2547.364472013825
65161,2547.365860938884
65162,2547.367249863477
65163,2547.3686387880693
65164,2547.3700277126613
65165,2547.3714166372547
65166,2547.372805561848
65167,2547.37419448644
65168,2547.375583411033
65169,2547.3769723356268
65170,2547.3783612602197
65171,2547.3797501848126
65172,2547.3811391094055
65173,2547.3825280339984
65174,2547.3839169585904
65175,2547.3853058831833
65176,2547.386694807776
65177,2547.388083732369
65178,2547.389472656961
65179,2547.3908615815544
65180,2547.392250506148
65181,2547.3936394307398
65182,2547.3950283553318
65183,2547.396417279925
65184,2547.3978062045185
65185,2547.399195128645
65186,2547.4005840532373
65187,2547.40197297783
65188,2547.4033619024235
65189,2547.4047508270155
65190,2547.4061397516093
65191,2547.4075286757375
65192,2547.4089176003295
65193,2547.4103065249224
65194,2547.4116954495153
65195,2547.413084374108
65196,2547.4144732982345
65197,2547.4158622228274
65198,2547.4172511474203
65199,2547.418640072013
65200,2547.42002899614
65201,2547.421417920733
65202,2547.4228068453262
65203,2547.4241957699182
65204,2547.4255846940455
65205,2547.4269736186384
65206,2547.4283625432313
65207,2547.4297514673576
65208,2547.4311403919505
65209,2547.4325293160778
65210,2547.4339182406707
65211,2547.4353071652636
65212,2547.4366960893917
65213,2547.4380850139846
65214,2547.439473938112
65215,2547.440862862704
65216,2547.4422517872968
65217,2547.443640711424
65218,2547.445029636017
65219,2547.4464185601432
65220,2547.447807484736
65221,2547.4491964088634
65222,2547.4505853334563
65223,2547.4519742575835
65224,2547.4533631821764
65225,2547.4547521063027
65226,2547.4561410308957
65227,2547.457529955023
65228,2547.458918879616
65229,2547.4603078037426
65230,2547.4616967278694
65231,2547.4630856524623
65232,2547.4644745765904
65233,2547.4658635011833
65234,2547.4672524253106
65235,2547.468641349438
65236,2547.4700302740307
65237,2547.471419198157
65238,2547.4728081222843
65239,2547.474197046877
65240,2547.4755859710044
65241,2547.4769748951308
65242,2547.478363819724
65243,2547.4797527438513
65244,2547.481141667978
65245,2547.4825305921054
65246,2547.4839195166983
65247,2547.4853084408255
65248,2547.486697364952
65249,2547.488086289079
65250,2547.489475213672
65251,2547.4908641377992
65252,2547.4922530619265
65253,2547.4936419860546
65254,2547.495030910182
65255,2547.496419834774
65256,2547.4978087589016
65257,2547.499197683029
65258,2547.5005866071556
65259,2547.501975531282
65260,2547.5033644554096
65261,2547.5047533795373
65262,2547.5061423036636
65263,2547.50753122779
65264,2547.5089201523833
65265,2547.510309076511
65266,2547.5116980006374
65267,2547.5130869247646
65268,2547.514475848892
65269,2547.515864773019
65270,2547.5172536971454
65271,2547.518642621273
65272,2547.5200315454003
65273,2547.5214204695276
65274,2547.5228093936553
65275,2547.5241983177825
65276,2547.5255872419098
65277,2547.526976166036
65278,2547.528365089698
65279,2547.529754013826
65280,2547.531142937952
65281,2547.532531862079
65282,2547.533920786206
65283,2547.535309710334
65284,2547.53669863446
65285,2547.5380875585874
65286,2547.5394764827147
65287,2547.5408654063763
65288,2547.5422543305026
65289,2547.5436432546303
65290,2547.545032178758
65291,2547.5464211028843
65292,2547.547810026545
65293,2547.5491989506727
65294,2547.550587874801
65295,2547.5519767989285
65296,2547.553365722589
65297,2547.5547546467164
65298,2547.5561435708437
65299,2547.557532494971
65300,2547.5589214186325
65301,2547.5603103427597
65302,2547.561699266886
65303,2547.5630881905477
65304,2547.564477114675
65305,2547.565866038802
65306,2547.567254962463
65307,2547.56864388659
65308,2547.5700328102516
65309,2547.571421734379
65310,2547.5728106585057
65311,2547.5741995821672
