JD,Magnitude
2454325.4763007294,15.1575
2454325.476560729,15.183
2454325.476820729,15.1855
2454325.4770807293,15.1765
2454325.4773407294,15.221
2454325.477600729,15.172
2454325.477860729,15.1375
2454325.4781207293,15.1
2454325.4783807294,15.1065
2454325.478640729,15.075
2454325.478900729,15.043
2454325.4791607293,15.0695
2454325.4794207294,15.046
2454325.479680729,15.006
2454325.479930729,15.004
2454325.4801907293,15.043
2454325.4804507294,15.019
2454325.4807107295,15.0085
2454325.480970729,14.973
2454325.4812307293,15.012
2454325.4814907294,14.9805
2454325.4817507295,14.9725
2454325.482010729,15.0215
2454325.4822707293,14.978
2454325.4825307294,14.9825
2454325.482790729,14.991
2454325.483050729,14.9895
2454325.4833107293,14.988
2454325.4835707294,15.0325
2454325.483830729,14.982
2454325.484090729,15.0025
2454325.4843507293,15.0415
2454325.4846107294,15.0115
2454325.484870729,15.0275
2454325.485130729,15.024
2454325.4853907293,14.999
2454325.4856407293,14.9995
2454325.4859007294,15.004
2454325.486160729,14.9715
2454325.486420729,14.989
2454325.4866807293,14.991
2454325.4869407294,14.967
2454325.487200729,14.93
2454325.487460729,14.923
2454325.4877207293,14.922
2454325.4879807294,14.9035
2454325.488240729,14.9115
2454325.488500729,14.9375
2454325.4887607293,14.902
2454325.4890207294,14.9295
2454325.489280729,14.9575
2454325.489540729,14.9045
2454325.4898107294,14.9385
2454325.490080729,14.98
2454325.4903407292,14.975
2454325.4906107294,15.028
2454325.4908907292,14.9355
2454325.4911607294,14.958
2454357.952810723,15.49
2454394.3314007223,15.0
2454448.373920734,15.0107
2454448.374170734,15.025
2454448.374420734,15.0023
2454448.3746707337,15.009
2454448.3749207337,14.9953
2454448.375170734,14.9427
2454448.3754107337,14.9463
2454448.375660734,14.9633
2454448.375910734,14.9583
2454448.376160734,14.9707
2454448.376410734,14.987
2454448.376660734,14.9243
2454448.376910734,14.9413
2454448.377160734,14.941
2454448.377410734,14.9663
2454448.377660734,14.984
2454448.3779107337,14.9533
2454448.378150734,14.9317
2454448.3784007337,14.9353
2454448.3786507337,14.898
2454448.378900734,14.8847
2454448.379150734,14.8873
2454448.379400734,14.9193
2454448.379650734,14.9083
2454448.379900734,14.9333
2454448.380150734,14.961
2454448.380390734,14.9883
2454448.380640734,14.989
2454448.380890734,14.9987
2454448.381140734,15.0237
2454448.381390734,14.9843
2454448.381640734,14.98
2454448.3818907337,14.9933
2454448.382140734,14.9623
2454448.382390734,14.986
2454448.382640734,14.9817
2454448.382890734,14.992
2454448.383130734,14.9837
2454448.383380734,14.954
2454448.383630734,14.9603
2454448.383880734,14.969
2454448.384130734,14.9387
2454448.384380734,14.9357
2454448.384630734,14.942
2454448.384880734,14.9223
2454448.3851307337,14.9277
2454448.3853807338,14.9463
2454448.385630734,14.9373
2454448.3858707338,14.9243
2454448.386120734,14.9303
2454448.386370734,14.9397
2454448.386620734,14.937
2454448.386870734,14.9573
2454448.387120734,14.98
2454448.387370734,14.999
2454448.387620734,15.015
2454448.387870734,14.9957
2454448.388110734,14.9553
2454448.388360734,14.9947
2454448.388610734,14.9827
2454448.3888607337,14.9873
2454448.3891107338,14.997
2454448.389360734,15.0027
2454448.389610734,14.9917
2454448.389860734,14.9663
2454448.390110734,14.9607
2454448.390360734,14.986
2454448.390610734,15.0163
2454448.390850734,14.993
2454448.391100734,14.982
2454448.391350734,14.985
2454448.391600734,14.9397
2454448.391850734,14.9567
2454448.3921007337,15.0167
2454448.3923507337,15.0223
2454448.392600734,15.034
2454448.392850734,14.9993
2454448.393100734,14.997
2454448.393350734,14.9803
2454448.393590734,15.0067
2454448.393840734,14.9953
2454448.394090734,15.018
2454448.394340734,15.0197
2454448.394590734,15.0403
2454448.394840734,15.063
2454448.395090734,15.057
2454448.3953407337,15.0633
2454448.3955907337,15.0683
2454448.3958307337,15.084
2454448.3960807337,15.059
2454448.396330734,15.0783
2454448.396580734,15.115
2454448.396830734,15.0763
2454448.397080734,15.109
2454448.397330734,15.1413
2454448.397580734,15.2057
2454448.397830734,15.1673
2454448.398080734,15.1553
2454448.398330734,15.1843
2454448.398570734,15.1503
2454448.398820734,15.1993
2454448.3990707337,15.2217
2454448.3993207337,15.2353
2454448.399570734,15.2597
2454448.399820734,15.26
2454448.400070734,15.2163
2454448.400320734,15.1967
2454448.400570734,15.293
2454448.400820734,15.295
2454448.401070734,15.3007
2454448.401310734,15.336
2454448.401560734,15.3603
2454448.401810734,15.351
2454448.402060734,15.369
2454448.402310734,15.336
2454448.4025607337,15.3457
2454448.4028107338,15.379
2454448.403060734,15.43
2454448.403310734,15.4013
2454448.403550734,15.4307
2454448.403800734,15.4577
2454448.404050734,15.419
2454448.404300734,15.4443
2454448.404550734,15.4513
2454448.404800734,15.4673
2454448.405050734,15.4063
2454448.405300734,15.4553
2454448.405550734,15.438
2454448.4058007337,15.4657
2454448.4060507338,15.45
2454448.4062907337,15.4397
2454448.4065407338,15.4653
2454448.406790734,15.4727
2454448.407040734,15.4253
2454448.407290734,15.4397
2454448.407540734,15.464
2454448.407790734,15.462
2454448.408040734,15.4473
2454448.408290734,15.4423
2454448.408530734,15.436
2454448.408780734,15.4383
2454448.409030734,15.378
2454448.409280734,15.3913
2454448.4095307337,15.3557
2454448.4097807338,15.3113
2454448.410030734,15.2907
2454448.410280734,15.285
2454448.410530734,15.243
2454448.410780734,15.2403
2454448.411030734,15.225
2454448.411270734,15.1603
2454448.411520734,15.1973
2454448.411770734,15.1587
2454448.412020734,15.203
2454448.412270734,15.1867
2454448.412520734,15.1223
2454448.4127707337,15.0913
2454448.4130207337,15.1357
2454448.413270734,15.077
2454448.413520734,15.0803
2454448.413770734,15.1077
2454448.414010734,15.087
2454448.414260734,15.0947
2454448.414510734,15.1067
2454448.414760734,15.1333
2454448.415010734,15.1657
2454448.415260734,15.209
2454448.415510734,15.2037
2454448.415760734,15.182
2454448.4160107337,15.189
2454448.416250734,15.166
2454448.4165007337,15.1533
2454448.4167507337,15.1843
2454448.417000734,15.1853
2454448.417250734,15.1883
2454448.417500734,15.1657
2454448.417750734,15.1807
2454448.418000734,15.182
2454448.418250734,15.125
2454448.418500734,15.1093
2454448.418750734,15.0683
2454448.418990734,15.0547
2454448.419240734,15.0667
2454448.419490734,15.073
2454448.4197407337,15.082
2454448.4199907337,15.1033
2454448.420240734,15.08
2454448.420490734,15.0827
2454448.420740734,15.0487
2454448.420990734,15.0277
2454448.421240734,15.0237
2454448.421490734,15.0273
2454448.421730734,15.021
2454448.421980734,15.0057
2454448.422230734,15.033
2454448.422480734,15.063
2454448.422730734,15.0603
2454448.422980734,15.0273
2454448.4232307337,15.032
2454448.4234807338,15.0367
2454448.423730734,15.052
2454448.423970734,15.0317
2454448.424220734,14.9853
2454448.424470734,14.9723
2454448.424720734,14.979
2454448.424970734,15.0387
2454448.425220734,14.9747
2454448.425470734,15.0547
2454448.425720734,15.018
2454448.425970734,15.0057
2454448.426220734,15.0123
2454448.4264707337,14.9947
2454448.426710734,14.9943
2454448.4269607337,15.0187
2454448.4272107338,15.0027
2454448.427460734,15.0127
2454448.427710734,15.0283
2454448.427960734,14.9877
2454448.428210734,15.0413
2454448.428460734,15.011
2454448.428710734,15.0563
2454448.428960734,15.0653
2454448.429200734,15.06
2454448.429450734,15.0907
2454448.429700734,15.094
2454448.429950734,15.1577
2454448.4302007337,15.144
2454448.4304507338,15.113
2454448.430700734,15.1787
2454448.430950734,15.1387
2454448.431200734,15.191
2454448.431450734,15.2117
2454448.431690734,15.1633
2454448.431940734,15.1533
2454448.432190734,15.1743
2454448.432440734,15.1433
2454448.432690734,15.1263
2454448.432940734,15.1087
2454448.433190734,15.1233
2454448.4334407337,15.147
2454448.4336907337,15.1377
2454448.433940734,15.1297
2454448.434190734,15.0887
2454448.434430734,15.081
2454448.434680734,15.07
2454448.434930734,15.129
2454448.435180734,15.1007
2454448.435430734,15.16
2454448.435680734,15.1007
2454448.435930734,15.138
2454448.436180734,15.0927
2454448.436430734,15.0767
2454448.4366807337,15.1113
2454448.436920734,15.101
2454448.4371707337,15.123
2454448.4374207337,15.074
2454448.437670734,15.0913
2454448.437920734,15.061
2454448.438170734,15.0267
2454448.438420734,15.055
2454448.438670734,15.0017
2454448.438920734,15.0483
2454448.439170734,15.0203
2454448.439410734,15.0187
2454448.439660734,15.022
2454448.439910734,14.9967
2454448.440160734,15.0377
2454448.4404107337,14.9953
2454448.4406607337,14.973
2454448.440910734,14.9953
2454448.441160734,14.9727
2454448.441410734,15.0023
2454448.441660734,15.005
2454448.441900734,14.9923
2454448.442150734,15.036
2454448.442400734,15.0427
2454448.442650734,15.0577
2454448.442900734,15.0883
2454448.443150734,15.0713
2454448.443400734,15.0703
2454448.443650734,15.0947
2454448.4439007337,15.1113
2454448.4441507338,15.1383
2454448.444400734,15.191
2454448.444640734,15.2117
2454448.444890734,15.199
2454448.445140734,15.1667
2454448.445390734,15.1743
2454448.445640734,15.2127
2454448.445890734,15.2627
2454448.446140734,15.2347
2454448.446390734,15.23
2454448.446640734,15.2813
2454448.446890734,15.2733
2454448.4471407337,15.231
2454448.447380734,15.268
2454448.4476307337,15.292
2454448.4478807338,15.228
2454448.448130734,15.235
2454448.448380734,15.1953
2454448.448630734,15.1827
2454448.448880734,15.2297
2454448.449130734,15.2163
2454448.449380734,15.1937
2454448.449620734,15.2297
2454448.449870734,15.1897
2454448.450120734,15.2403
2454448.450370734,15.1853
2454448.450620734,15.161
2454448.4508707337,15.247
2454448.4511207337,15.214
2454448.451370734,15.207
2454448.451620734,15.179
2454448.451860734,15.1497
2454448.452110734,15.1503
2454448.452360734,15.1827
2454448.452610734,15.2
2454448.452860734,15.1803
2454448.453110734,15.1347
2454448.453360734,15.1407
2454448.453610734,15.1343
2454448.453860734,15.143
2454448.454100734,15.1503
2454448.454350734,15.1573
2454448.4546007337,15.114
2454448.4548507337,15.1403
2454448.455100734,15.1213
2454448.455350734,15.1113
2454448.455600734,15.1067
2454448.455850734,15.1147
2454448.456100734,15.0907
2454448.456350734,15.0867
2454448.456590734,15.125
2454448.456840734,15.1703
2454448.457090734,15.12
2454448.457340734,15.1423
2454448.457590734,15.107
2454448.4578407337,15.146
2454448.4580907337,15.115
2454448.458340734,15.145
2454473.2726507424,14.5056
2454473.2730607423,14.4796
2454473.273470742,14.5103
2454473.2738807425,14.565
2454473.2742907424,14.504
2454473.274750742,14.518
2454473.2752807424,14.55
2454473.275800742,14.5313
2454473.2763307425,14.542
2454473.2768507423,14.5296
2454473.277380742,14.512
2454473.2779007424,14.5567
2454473.278420742,14.546
2454473.2789507424,14.5543
2454473.279470742,14.5153
2454473.2800007425,14.5743
2454473.2805207423,14.5653
2454473.281060742,14.639
2454473.2815807424,14.6466
2454473.2821107423,14.6533
2454473.2826307425,14.7023
2454473.2831607424,14.6953
2454473.283680742,14.679
2454473.2842007424,14.7216
2454473.284730742,14.7506
2454473.2852507425,14.8393
2454473.2857807423,14.8386
2454473.2863007425,14.8693
2454473.2868207423,14.867
2454473.287350742,14.9976
2454473.2878707424,14.964
2454473.288400742,15.0126
2454473.2889207425,14.9666
2454473.2894507423,14.9643
2454473.289970742,15.003
2454473.2904907423,14.9913
2454473.291020742,15.0283
2454473.2915407424,15.0046
2454473.292070742,14.961
2454473.2925907425,15.001
2454473.2931107422,14.896
2454473.293640742,14.8923
2454473.2941607423,14.856
2454473.294690742,14.771
2454473.2952107424,14.795
2454473.2957407422,14.76
2454473.2962607425,14.7546
2454473.2967807422,14.723
2454473.297310742,14.7053
2454473.2978307423,14.6477
2454473.298360742,14.62
2454473.2988807424,14.7263
2454473.299400742,14.6263
2454473.2999307425,14.584
2454473.3004507422,14.6216
2454473.300980742,14.6016
2454473.3015007423,14.652
2454473.302030742,14.6363
2454473.3025507424,14.535
2454473.303070742,14.501
2454473.3036007425,14.523
2454473.3041207423,14.4816
2454473.304650742,14.4993
2454473.3051707423,14.5
2454473.305690742,14.549
2454473.3062207424,14.525
2454473.306740742,14.5526
2454473.3072707425,14.6
2454473.3077907423,14.5863
2454473.308320742,14.577
2454473.3088407423,14.6363
2454473.309360742,14.5913
2454473.3098907424,14.6236
2454473.310410742,14.6133
2454473.3109407425,14.6276
2454473.3114607423,14.5876
2454473.3119807425,14.6043
2454473.3125107423,14.665
2454473.313030742,14.6023
2454473.3135607424,14.5856
2454473.314080742,14.6046
2454473.3146007424,14.562
2454473.3151307423,14.688
2454473.3156507425,14.6316
2454473.3161807423,14.6126
2454473.316700742,14.6826
2454473.3172207423,14.6816
2454473.317750742,14.6583
2454473.3182707424,14.613
2454473.3188007423,14.596
2454473.3193207425,14.659
2454473.3198507424,14.622
2454473.320370742,14.5823
2454473.3208907424,14.6123
2454473.321420742,14.646
2454473.3219407424,14.6343
2454473.3224707423,14.5853
2454473.3229907425,14.605
2454473.3235107423,14.5963
2454473.324040742,14.5923
2454479.317500744,14.8
2454503.2746907515,14.756
2454503.2750507514,14.741
2454503.2753907517,14.748
2454503.2757007517,14.803
2454503.2760007516,14.7833
2454503.2763107517,14.806
2454503.2766207517,14.8117
2454503.2769207517,14.854
2454503.2772307517,14.8553
2454503.2775407517,14.84
2454503.2778407517,14.824
2454503.2781507517,14.8127
2454503.2784607518,14.818
2454503.2787607517,14.7953
2454503.2790707517,14.8303
2454503.279380752,14.8107
2454503.279690752,14.794
2454503.2799907518,14.765
2454503.280300752,14.7517
2454503.280610752,14.7323
2454503.280910752,14.7183
2454503.281220752,14.7623
2454503.281530752,14.7497
2454503.281830752,14.7723
2454503.282140752,14.7573
2454503.2824507514,14.7607
2454503.282750752,14.76
2454503.2830607514,14.7757
2454503.2833707514,14.7717
2454503.2836807515,14.7747
2454503.2839807514,14.7557
2454503.2842907514,14.788
2454503.2846007515,14.76
2454503.2849007514,14.795
2454503.2852107515,14.7853
2454503.2855207515,14.7893
2454503.2858207515,14.7933
2454503.2861307515,14.827
2454503.2864407515,14.8147
2454503.2867407515,14.826
2454503.2870507515,14.855
2454503.2873607515,14.868
2454503.2876607515,14.8783
2454503.2879707515,14.8677
2454503.2882807516,14.8817
2454503.2885807515,14.918
2454503.2888907515,14.9413
2454503.2892007516,14.9607
2454503.2895107516,14.9577
2454503.2898107516,14.9657
2454503.2901207516,14.9997
2454503.2904307516,15.036
2454503.2907307516,15.104
2454503.2910407516,15.1033
2454503.2913507516,15.167
2454503.2916507516,15.1567
2454503.2919607516,15.157
2454503.2922707517,15.2053
2454503.2925707516,15.2243
2454503.2928807517,15.2783
2454503.2931907517,15.315
2454503.2935007517,15.2803
2454503.2938007517,15.297
2454503.2941107517,15.335
2454503.2944207517,15.348
2454503.2947207517,15.368
2454503.2950307517,15.361
2454503.2953407518,15.3647
2454503.2956407517,15.3463
2454503.2959507518,15.367
2454503.296260752,15.3263
2454503.2965607517,15.2897
2454503.296870752,15.2257
2454503.297180752,15.1563
2454503.297490752,15.1067
2454503.297790752,15.0803
2454503.298100752,15.0843
2454503.2984107514,15.0623
2454503.298710752,15.007
2454503.299020752,14.9783
2454503.2993307514,14.935
2454503.299630752,14.8733
2454503.2999407514,14.88
2454503.3002507514,14.845
2454503.3005507514,14.862
2454503.3008607514,14.8903
2454503.3011707515,14.927
2454503.3014707514,14.9547
2454503.3017807514,14.9227
2454503.3020907515,14.9343
2454503.3023907514,14.898
2454503.3027007515,14.94
2454503.3030107515,14.882
2454503.3033207515,14.915
2454503.3036207515,14.937
2454503.3039307515,14.9033
2454503.3042407515,14.884
2454503.3045407515,14.8653
2454503.3048507515,14.8607
2454503.3051607516,14.8487
2454503.3054607515,14.9263
2454503.3057707516,14.8663
2454503.3060807516,14.8553
2454503.3063807515,14.8533
2454503.3066907516,14.8203
2454503.3070007516,14.8397
2454503.3073007516,14.829
2454503.3076107516,14.7673
2454503.3079207516,14.7877
2454503.3082307517,14.83
2454503.3085307516,14.7863
2454503.3088407516,14.7713
2454503.3091507517,14.7903
2454503.3094507516,14.776
2454503.3097607517,14.8087
2454503.3100707517,14.8277
2454503.3103707517,14.8
2454674.728800734,14.46
2454761.4273807225,15.0543
2454761.4277407224,15.0623
2454761.4306607223,15.05
2454761.4310207223,15.0477
2454761.4313907223,15.066
2454761.431750722,15.0533
2454761.4321207223,15.0717
2454761.4324907223,15.0783
2454761.432850722,15.0877
2454761.433210722,15.051
2454761.433580722,15.0723
2454761.433940722,15.0493
2454761.434310722,15.0533
2454761.434670722,15.0327
2454761.435040722,15.0417
2454761.435400722,15.1033
2454761.435770722,15.0973
2454761.436130722,15.099
2454761.436500722,15.1037
2454761.4368607225,15.106
2454761.437230722,15.1457
2454761.4375907225,15.169
2454761.4379607225,15.158
2454761.4383207224,15.1727
2454761.4386907225,15.1993
2454761.4390507224,15.265
2454761.4394207224,15.2537
2454761.4397807224,15.218
2454761.4401407223,15.229
2454761.4405107223,15.196
2454761.4408707223,15.201
2454761.4412407223,15.2373
2454761.4416007223,15.2477
2454761.4419707223,15.2513
2454761.442330722,15.2383
2454761.4427007223,15.2493
2454761.443060722,15.2747
2454761.443430722,15.2593
2454761.443790722,15.2693
2454761.444160722,15.2643
2454761.444520722,15.294
2454761.444890722,15.2763
2454761.445250722,15.314
2454761.445620722,15.328
2454761.445980722,15.351
2454761.446350722,15.3723
2454761.446710722,15.3517
2454761.447080722,15.3487
2454761.4474407225,15.396
2454761.4478007224,15.3793
2454761.4481707225,15.4073
2454761.4485307224,15.4027
2454761.4489007224,15.43
2454761.4492607224,15.4407
2454761.4496307224,15.475
