JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459646.63827,15.076,0.025,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.563,Z,,15.182,,OU VIR,MCSE,STD,,,,
2459646.63903,15.068,0.024,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.565,Z,,15.185,,OU VIR,MCSE,STD,,,,
2459646.63979,15.067,0.024,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.568,Z,,15.222,,OU VIR,MCSE,STD,,,,
2459646.64054,15.053,0.025,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.570,Z,,15.143,,OU VIR,MCSE,STD,,,,
2459646.64130,15.063,0.021,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.572,Z,,15.149,,OU VIR,MCSE,STD,,,,
2459646.64206,15.089,0.020,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.575,Z,,15.205,,OU VIR,MCSE,STD,,,,
2459646.64282,15.054,0.018,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.577,Z,,15.200,,OU VIR,MCSE,STD,,,,
2459646.64357,15.104,0.028,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.579,Z,,15.174,,OU VIR,MCSE,STD,,,,
2459646.64433,15.150,0.026,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.582,Z,,15.316,,OU VIR,MCSE,STD,,,,
2459646.64509,15.083,0.024,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.584,Z,,15.210,,OU VIR,MCSE,STD,,,,
2459646.64584,15.174,0.032,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.587,Z,,15.186,,OU VIR,MCSE,STD,,,,
2459646.64660,15.206,0.022,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.589,Z,,15.066,,OU VIR,MCSE,STD,,,,
2459646.64736,15.321,0.025,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.592,Z,,15.157,,OU VIR,MCSE,STD,,,,
2459646.64811,15.368,0.029,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.595,Z,,15.141,,OU VIR,MCSE,STD,,,,
2459646.64887,15.467,0.033,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.598,Z,,15.165,,OU VIR,MCSE,STD,,,,
2459646.64963,15.586,0.038,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.600,Z,,15.205,,OU VIR,MCSE,STD,,,,
2459646.65039,15.572,0.034,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.603,Z,,15.161,,OU VIR,MCSE,STD,,,,
2459646.65114,15.544,0.036,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.606,Z,,15.163,,OU VIR,MCSE,STD,,,,
2459646.65190,15.403,0.039,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.609,Z,,15.245,,OU VIR,MCSE,STD,,,,
2459646.65266,15.414,0.031,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.612,Z,,15.208,,OU VIR,MCSE,STD,,,,
2459646.65341,15.307,0.029,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.615,Z,,15.179,,OU VIR,MCSE,STD,,,,
2459646.65417,15.306,0.032,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.618,Z,,15.191,,OU VIR,MCSE,STD,,,,
2459646.65493,15.321,0.029,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.621,Z,,15.180,,OU VIR,MCSE,STD,,,,
2459646.65568,15.189,0.027,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.624,Z,,15.095,,OU VIR,MCSE,STD,,,,
2459646.65644,15.267,0.029,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.628,Z,,15.176,,OU VIR,MCSE,STD,,,,
2459646.65720,15.238,0.027,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.631,Z,,15.205,,OU VIR,MCSE,STD,,,,
2459646.65871,15.260,0.025,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.638,Z,,15.184,,OU VIR,MCSE,STD,,,,
2459646.65947,15.173,0.023,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.641,Z,,15.165,,OU VIR,MCSE,STD,,,,
2459646.66023,15.306,0.043,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.645,Z,,15.091,,OU VIR,MCSE,STD,,,,
2459646.66098,15.187,0.034,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.648,Z,,15.162,,OU VIR,MCSE,STD,,,,
2459646.66174,15.115,0.040,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.652,Z,,15.130,,OU VIR,MCSE,STD,,,,
2459646.66250,15.206,0.090,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.655,Z,,15.164,,OU VIR,MCSE,STD,,,,
2459646.66367,15.116,0.043,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.661,Z,,15.137,,OU VIR,MCSE,STD,,,,
2459646.66485,15.118,0.043,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.667,Z,,15.112,,OU VIR,MCSE,STD,,,,
2459646.66567,15.066,0.043,,CV,TRT,,ENSEMBLE,152,X27692FB,,0,1.671,Z,,15.202,,OU VIR,MCSE,STD,,,,
2459647.544,15.154,0.051,,CV,PYG,,143,,1432KEB,Y  SLOOH,0,,Z,14.3,,,OU VIR,BAA-VSS,STD,,,,
2459652.16319,15.5,,,Vis.,HSP,,152,157,X25426LO,,,,Z,,,,OU VIR,RASNZ-VSS,STD,,,,
2459653.656,15.416,0.046,,CV,PYG,,143,,1432KEB,SLOOH CHILE,0,,Z,14.3,,,OU VIR,BAA-VSS,STD,,,,
2459654.732,15.610,0.043,,CV,PYG,,143,,1432KEB,SLOOH CHILE,0,,Z,14.3,,,OU VIR,BAA-VSS,STD,,,,
2459655.642,15.902,0.072,,CV,PYG,,144,,1432KEB,SLOOH CHILE,0,,Z,14.4,,,OU VIR,BAA-VSS,STD,,,,
2459660.7985,<16.37,,,V,MDW,,1637,,040106,,0,1.450,Z,,,,OU VIR,AAVSO,STD,,,,
2459664.470,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459665.407,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459669.0750,<15.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2459670.529,<15.2,,,Vis.,PYG,,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459671.455,<15.2,,,Vis.,PYG,,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459677.49,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459678.415,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459679.413,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459691.411,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459699.420,<15.2,,,Vis.,PYG,,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459704.408,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459708.423,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459717.428,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459720.399,<17.1,,,CV,PYG,,171,,1432KEB,COAST,0,,Z,17.1,,,OU VIR,BAA-VSS,STD,,,,
2459720.433,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459721.431,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459723.9319,<15.6,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2459725.41667,<14.3,,,Vis.,OJR,,143,,AAVSO,,,,Z,,,,OU VIR,,STD,,,,
2459726.42778,<14.3,,,Vis.,OJR,,143,,AAVSO,,,,Z,,,,OU VIR,,STD,,,,
2459732.459,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2459949.701,15.073,0.071,,CV,PYG,,143,,1432KEB,Y  SLOOH,0,,Z,14.3,,,OU VIR,BAA-VSS,STD,,,,
2460004.631,<18.2,,,CV,PYG,,182,,1432KEB,SLOOH,0,,Z,18.2,,,OU VIR,BAA-VSS,STD,,,,
2460004.6319,<18.2,,,CV,MUY,,182,,X28561AM,,0,,Z,,,,OU VIR,VVS,STD,,,,
2460022.536,<15.2,,,Vis.,PYG,,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460024.7257,<18.2,,,CV,MUY,,182,,X28561AM,,0,,Z,,,,OU VIR,VVS,STD,,,,
2460026.528,<15.2,,,Vis.,PYG,U,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460027.529,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460045.481,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460052.443,<15.2,,,Vis.,PYG,,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460054.484,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460059.0306,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2460059.511,<15.2,,,Vis.,PYG,,<152,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460072.413,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460074.422,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460075.417,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460078.417,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460078.44653,<14.3,,,Vis.,OJR,,143,,AAVSO,MEMBER OF CAA,,,Z,,,,OU VIR,,STD,,,,
2460080.41111,<14.3,,,Vis.,OJR,,143,,AAVSO,MEMBER OF CAA,,,Z,,,,OU VIR,,STD,,,,
2460080.433,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460081.438,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460082.063,<15.2,,,Vis.,BNK,,152,,X28303PC,,,,Z,,,,OU VIR,AAVSO,STD,,,,
2460085.442,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460086.424,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460088.454,<14.7,,,Vis.,PYG,U,<147,,AAVSO 1432KEB,,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460091.447,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,MOON,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460092.469,<14.7,,,Vis.,PYG,,<147,,AAVSO 1432KEB,MOON,,,Z,,,,OU VIR,BAA-VSS,STD,,,,
2460101.450341,15.131,0.029,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.705,Z,17.602,18.469,,OU VIR,VVS,STD,,,,
2460101.454126,15.189,0.022,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.658,Z,17.614,18.479,,OU VIR,VVS,STD,,,,
2460101.457922,15.162,0.018,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.614,Z,17.591,18.472,,OU VIR,VVS,STD,,,,
2460101.461707,15.196,0.018,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.573,Z,17.585,18.434,,OU VIR,VVS,STD,,,,
2460101.465480,15.161,0.017,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.535,Z,17.590,18.438,,OU VIR,VVS,STD,,,,
2460101.469265,15.209,0.017,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.499,Z,17.577,18.439,,OU VIR,VVS,STD,,,,
2460101.473050,15.151,0.016,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.466,Z,17.574,18.426,,OU VIR,VVS,STD,,,,
2460101.476834,15.136,0.016,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.435,Z,17.563,18.419,,OU VIR,VVS,STD,,,,
2460101.480619,14.997,0.015,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.406,Z,17.559,18.415,,OU VIR,VVS,STD,,,,
2460101.484416,14.936,0.015,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.379,Z,17.568,18.428,,OU VIR,VVS,STD,,,,
2460101.488200,14.922,0.015,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.354,Z,17.548,18.397,,OU VIR,VVS,STD,,,,
2460101.491985,14.976,0.016,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.331,Z,17.557,18.407,,OU VIR,VVS,STD,,,,
2460101.495781,15.240,0.020,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.308,Z,17.543,18.407,,OU VIR,VVS,STD,,,,
2460101.499566,15.392,0.025,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.288,Z,17.571,18.406,,OU VIR,VVS,STD,,,,
2460101.503409,15.137,0.020,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.268,Z,17.566,18.420,,OU VIR,VVS,STD,,,,
2460101.507263,15.172,0.020,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.250,Z,17.537,18.398,,OU VIR,VVS,STD,,,,
2460101.511105,15.124,0.021,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.233,Z,17.560,18.427,,OU VIR,VVS,STD,,,,
2460101.514959,15.140,0.021,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.217,Z,17.563,18.415,,OU VIR,VVS,STD,,,,
2460101.518814,15.131,0.019,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.202,Z,17.543,18.405,,OU VIR,VVS,STD,,,,
2460101.522668,15.146,0.022,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.188,Z,17.563,18.401,,OU VIR,VVS,STD,,,,
2460101.526545,15.243,0.023,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.176,Z,17.554,18.422,,OU VIR,VVS,STD,,,,
2460101.530411,15.347,0.025,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.164,Z,17.548,18.402,,OU VIR,VVS,STD,,,,
2460101.534265,15.250,0.023,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.153,Z,17.538,18.392,,OU VIR,VVS,STD,,,,
2460101.538108,15.180,0.021,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.143,Z,17.542,18.412,,OU VIR,VVS,STD,,,,
2460101.542054,15.286,0.024,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.133,Z,17.533,18.402,,OU VIR,VVS,STD,,,,
2460101.546001,15.259,0.025,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.125,Z,17.548,18.386,,OU VIR,VVS,STD,,,,
2460101.551939,15.087,0.020,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.113,Z,17.545,18.406,,OU VIR,VVS,STD,,,,
2460101.555874,14.889,0.017,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.107,Z,17.540,18.397,,OU VIR,VVS,STD,,,,
2460101.559809,14.910,0.018,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.101,Z,17.537,18.381,,OU VIR,VVS,STD,,,,
2460101.563744,14.975,0.019,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.096,Z,17.535,18.365,,OU VIR,VVS,STD,,,,
2460101.567575,15.224,0.024,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.091,Z,17.526,18.390,,OU VIR,VVS,STD,,,,
2460101.571406,15.500,0.030,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.088,Z,17.540,18.371,,OU VIR,VVS,STD,,,,
2460101.575237,15.193,0.023,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.085,Z,17.522,18.377,,OU VIR,VVS,STD,,,,
2460101.579068,15.170,0.022,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.082,Z,17.535,18.364,,OU VIR,VVS,STD,,,,
2460101.582876,15.171,0.022,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.080,Z,17.536,18.384,,OU VIR,VVS,STD,,,,
2460101.587216,15.195,0.022,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.079,Z,17.566,18.395,,OU VIR,VVS,STD,,,,
2460101.591568,15.145,0.022,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.079,Z,17.540,18.363,,OU VIR,VVS,STD,,,,
2460101.595816,15.229,0.024,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.079,Z,17.540,18.387,,OU VIR,VVS,STD,,,,
2460101.599832,15.268,0.025,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.080,Z,17.547,18.417,,OU VIR,VVS,STD,,,,
2460101.603605,15.246,0.026,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.082,Z,17.555,18.428,,OU VIR,VVS,STD,,,,
2460101.607459,15.191,0.022,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.084,Z,17.548,18.414,,OU VIR,VVS,STD,,,,
2460101.611302,15.269,0.025,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.087,Z,17.539,18.441,,OU VIR,VVS,STD,,,,
2460101.615156,15.232,0.023,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.091,Z,17.532,18.420,,OU VIR,VVS,STD,,,,
2460101.618999,15.439,0.029,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.095,Z,17.528,18.411,,OU VIR,VVS,STD,,,,
2460101.622853,15.311,0.026,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.100,Z,17.526,18.392,,OU VIR,VVS,STD,,,,
2460101.626707,15.196,0.025,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.105,Z,17.557,18.444,,OU VIR,VVS,STD,,,,
2460101.630573,15.014,0.020,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.112,Z,17.546,18.405,,OU VIR,VVS,STD,,,,
2460101.634439,15.024,0.020,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.119,Z,17.544,18.399,,OU VIR,VVS,STD,,,,
2460101.638235,15.186,0.024,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.126,Z,17.544,18.410,,OU VIR,VVS,STD,,,,
2460101.642031,15.593,0.037,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.135,Z,17.567,18.437,,OU VIR,VVS,STD,,,,
2460101.645480,15.472,0.033,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.143,Z,17.551,18.404,,OU VIR,VVS,STD,,,,
2460101.648918,15.275,0.026,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.152,Z,17.525,18.410,,OU VIR,VVS,STD,,,,
2460101.652367,15.156,0.023,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.162,Z,17.541,18.409,,OU VIR,VVS,STD,,,,
2460101.655804,15.311,0.026,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.172,Z,17.550,18.412,,OU VIR,VVS,STD,,,,
2460101.659253,15.240,0.025,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.183,Z,17.559,18.449,,OU VIR,VVS,STD,,,,
2460102.450550,15.358,0.034,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.668,Z,17.604,18.452,,OU VIR,VVS,STD,,,,
2460102.454334,15.289,0.024,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.623,Z,17.583,18.432,,OU VIR,VVS,STD,,,,
2460102.458119,15.271,0.019,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.582,Z,17.570,18.426,,OU VIR,VVS,STD,,,,
2460102.461916,15.331,0.019,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.543,Z,17.566,18.423,,OU VIR,VVS,STD,,,,
2460102.465700,15.261,0.018,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.507,Z,17.579,18.421,,OU VIR,VVS,STD,,,,
2460102.469485,15.344,0.019,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.473,Z,17.566,18.423,,OU VIR,VVS,STD,,,,
2460102.473270,15.379,0.018,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.442,Z,17.563,18.427,,OU VIR,VVS,STD,,,,
2460102.477054,15.381,0.018,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.412,Z,17.571,18.408,,OU VIR,VVS,STD,,,,
2460102.480839,15.327,0.018,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.385,Z,17.567,18.417,,OU VIR,VVS,STD,,,,
2460102.484624,15.403,0.019,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.360,Z,17.558,18.411,,OU VIR,VVS,STD,,,,
2460102.488409,15.400,0.019,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.336,Z,17.543,18.404,,OU VIR,VVS,STD,,,,
2460102.492205,15.399,0.019,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.313,Z,17.542,18.404,,OU VIR,VVS,STD,,,,
2460102.495990,15.436,0.019,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.292,Z,17.542,18.413,,OU VIR,VVS,STD,,,,
2460102.499832,15.496,0.020,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.272,Z,17.552,18.408,,OU VIR,VVS,STD,,,,
2460102.503675,15.496,0.020,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.254,Z,17.538,18.386,,OU VIR,VVS,STD,,,,
2460102.507529,15.418,0.018,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.237,Z,17.544,18.413,,OU VIR,VVS,STD,,,,
2460102.511372,15.520,0.020,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.221,Z,17.539,18.397,,OU VIR,VVS,STD,,,,
2460102.515237,16.139,0.034,,CV,HMB,,000-BBV-535,000-BBV-542,X28727AHU,STANDARD MAG: C = 13.490  K = 14.342,0,1.205,Z,17.532,18.388,,OU VIR,VVS,STD,,,,
