E,C,O,O-C
565,2752.288085422415,2752.288503018163,0.0004175957478764758
566,2752.4980226280522,2752.4982054610614,0.00018283300914845313
567,2752.7079598336895,2752.708282320192,0.0003224865026822954
568,2752.917897039327,2752.9178734084303,-2.363089652135386e-05
569,2753.1278342449646,2753.1273359442475,-0.0004983007170267229
570,2753.337771450602,2753.337162182424,-0.0006092681778682163
571,2753.547708656239,2753.546534762293,-0.0011738939460883557
572,2753.7576458618764,2753.7564024661574,-0.0012433957190296496
573,2753.9675830675137,2753.966083949494,-0.0014991180196375353
574,2754.177520273151,2754.1759770443737,-0.0015432287773364806
575,2754.3874574787883,2754.3854004950517,-0.0020569837365655985
576,2754.5973946844256,2754.595356466203,-0.002038218222423893
577,2754.807331890063,2754.8052308737174,-0.0021010163454775466
578,2755.0172690957006,2755.015266814445,-0.002002281255499838
579,2755.227206301338,2755.2257223977044,-0.001483903633470618
580,2755.437143506975,2755.4360779925055,-0.0010655144697011565
581,2755.6470807126125,2755.646572543181,-0.000508169431668648
582,2755.8570179182498,2755.857273289417,0.0002553711674408987
588,2757.116641152074,2757.1152330108434,-0.001408141230513138
589,2757.3265783577112,2757.325220652757,-0.0013577049544437614
590,2757.5365155633485,2757.5351075076765,-0.0014080556720728055
591,2757.746452768986,2757.745277217517,-0.0011755514688047697
592,2757.956389974623,2757.955150352338,-0.0012396222850838967
593,2758.1663271802604,2758.165052179678,-0.0012750005826092092
594,2758.3762643858977,2758.3745270985696,-0.0017372873280692147
595,2758.586201591535,2758.584194407722,-0.0020071838130206743
596,2758.7961387971723,2758.793921320301,-0.0022174768714648962
597,2759.00607600281,2759.0040933293817,-0.0019826734283014957
598,2759.2160132084473,2759.2138949504865,-0.002118257960773917
599,2759.4259504140846,2759.4240330199095,-0.0019173941750523227
600,2759.635887619722,2759.6346457036266,-0.0012419160952958919
601,2759.845824825359,2759.845627893921,-0.00019693143804033753
602,2760.0557620309964,2760.0560610983293,0.00029906733288953546
603,2760.2656992366337,2760.266534185327,0.0008349486934093875
604,2760.475636442271,2760.476195889069,0.0005594467979790352
605,2760.6855736479083,2760.6861219673615,0.0005483194531734625
606,2760.8955108535456,2760.8955826089373,7.1755391672923e-05
607,2761.1054480591833,2761.1047541881967,-0.0006938709866517456
608,2761.3153852648206,2761.3145767761143,-0.0008084887062977941
609,2761.525322470458,2761.5240768816834,-0.0012455887745090877
610,2761.735259676095,2761.734479922573,-0.0007797535222380247
611,2761.9451968817325,2761.9439395206005,-0.001257361132047663
612,2762.15513408737,2762.1538743051983,-0.0012597821714734891
613,2762.365071293007,2762.363694073701,-0.0013772193060503923
614,2762.5750084986444,2762.573179086039,-0.001829412605275138
615,2762.7849457042817,2762.7830457150526,-0.001899989229059429
616,2762.9948829099194,2762.992591644485,-0.0022912654344509065
617,2763.2048201155567,2763.2026181434435,-0.0022019721131982806
618,2763.414757321194,2763.412690943091,-0.002066378102881572
619,2763.6246945268313,2763.6228055894107,-0.0018889374205173226
620,2763.8346317324686,2763.832755585568,-0.0018761469004857645
621,2764.044568938106,2764.0430230399193,-0.0015458981865776877
622,2764.254506143743,2764.253815012823,-0.0006911309201313998
623,2764.4644433493804,2764.4647188061003,0.00027545671991902054
624,2764.6743805550177,2764.674820742481,0.0004401874634822889
625,2764.884317760655,2764.884975944948,0.0006581842931154824
626,2765.0942549662923,2765.0950493881046,0.0007944218123157043
627,2765.30419217193,2765.3038480234036,-0.0003441485264374933
628,2765.5141293775673,2765.5134376404862,-0.0006917370810697321
629,2765.7240665832046,2765.722796466259,-0.0012701169457614014
630,2765.934003788842,2765.9325364430883,-0.0014673457535536727
631,2766.143940994479,2766.142245349604,-0.001695644875326252
632,2766.3538782001165,2766.3527271757957,-0.0011510243207339954
633,2766.5638154057538,2766.5622972495926,-0.00151815616118256
634,2766.773752611391,2766.7721505389145,-0.0016020724765439809
635,2766.983689817029,2766.981975491236,-0.001714325792818272
636,2767.193627022666,2767.191821096966,-0.0018059256999549689
637,2767.4035642283034,2767.401841664563,-0.00172256374025892
638,2767.6135014339407,2767.611586872903,-0.0019145610376654076
639,2767.823438639578,2767.8214553461357,-0.001983293442208378
640,2768.0333758452152,2768.031402648546,-0.0019731966690414993
641,2768.2433130508525,2768.241352865551,-0.0019601853014137305
642,2768.45325025649,2768.451272755539,-0.0019775009509430674
643,2768.663187462127,2768.661399261899,-0.0017882002280202869
644,2768.8731246677644,2768.8714545356665,-0.0016701320978427248
650,2770.1327479015886,2770.1311969610333,-0.0015509405552620592
651,2770.342685107226,2770.3413381784576,-0.0013469287682710274
652,2770.552622312863,2770.5510435278925,-0.0015787849706612178
653,2770.7625595185004,2770.7606563292843,-0.001903189216136525
654,2770.9724967241377,2770.9703305711187,-0.002166153019061312
655,2771.1824339297755,2771.180408897099,-0.002025032676556293
656,2771.3923711354128,2771.390238611817,-0.002132523595719249
657,2771.60230834105,2771.600524114272,-0.00178422677799972
658,2771.8122455466873,2771.8101969337554,-0.002048612931957905
659,2772.0221827523246,2772.0203302250197,-0.0018525273048908275
660,2772.232119957962,2772.2300363050326,-0.0020836529292864725
661,2772.442057163599,2772.4401845490465,-0.0018726145526670734
662,2772.6519943692365,2772.650280816327,-0.0017135529096776736
663,2772.861931574874,2772.860478628609,-0.0014529462646351021
664,2773.071868780511,2773.0705001487995,-0.0013686317115571
665,2773.281805986149,2773.2804277242244,-0.0013782619244011585
666,2773.491743191786,2773.490652249464,-0.001090942322207411
667,2773.7016803974234,2773.700482930111,-0.001197467312522349
668,2773.9116176030607,2773.910782379914,-0.0008352231466233206
669,2774.121554808698,2774.120338407573,-0.0012164011250206386
670,2774.3314920143353,2774.330362621423,-0.0011293929123894486
671,2774.5414292199725,2774.540216692965,-0.0012125270077376626
672,2774.75136642561,2774.750097650617,-0.0012687749926953984
673,2774.961303631247,2774.95998403448,-0.0013195967671890685
674,2775.171240836885,2775.1696825113463,-0.0015583255385536177
675,2775.381178042522,2775.379602120348,-0.0015759221741973306
676,2775.5911152481594,2775.589720725433,-0.0013945227265139692
677,2775.8010524537967,2775.799774285306,-0.001278168490898679
678,2776.010989659434,2776.010175833286,-0.00081382614780523
679,2776.2209268650713,2776.2205046478653,-0.00042221720605084556
680,2776.4308640707086,2776.4308373583376,-2.671237098184065e-05
681,2776.640801276346,2776.6408324731974,3.1196851523418445e-05
682,2776.850738481983,2776.851381463913,0.0006429819300137751
683,2777.0606756876205,2777.060691860492,1.6172871710296022e-05
684,2777.270612893258,2777.270303476087,-0.0003094171711381932
685,2777.4805500988955,2777.4802438913866,-0.00030620750885645975
686,2777.690487304533,2777.690215181085,-0.00027212344775762176
687,2777.90042451017,2777.900456313246,3.180307612637989e-05
688,2778.1103617158074,2778.109620697843,-0.0007410179641738068
689,2778.3202989214446,2778.319295326582,-0.0010035948625954916
690,2778.530236127082,2778.528849811276,-0.001386315806030325
691,2778.740173332719,2778.7387284516667,-0.001444881052520941
692,2778.9501105383565,2778.948469844292,-0.0016406940644628776
693,2779.1600477439943,2779.1582006840467,-0.0018470599475222116
694,2779.3699849496315,2779.367784475347,-0.0022004742845638248
695,2779.579922155269,2779.5779740343182,-0.001948120950601151
696,2779.789859360906,2779.7883509200947,-0.0015084408114489634
697,2779.9997965665434,2779.9987395688845,-0.0010569976589067664
698,2780.2097337721807,2780.209306770974,-0.00042700120684457943
699,2780.419670977818,2780.419964655526,0.00029367770821409067
700,2780.6296081834553,2780.630462593886,0.0008544104307475209
701,2780.8395453890926,2780.8401180340575,0.0005726449649046117
702,2781.04948259473,2781.049640019383,0.00015742465302537312
703,2781.2594198003676,2781.259592449413,0.00017264904545299942
704,2781.469357006005,2781.468316298175,-0.0010407078298158012
705,2781.679294211642,2781.6780333787624,-0.0012608328797796275
706,2781.8892314172795,2781.887555380647,-0.001676036632488831
707,2782.0991686229167,2782.0977442188805,-0.0014244040362427768
708,2782.309105828554,2782.3081418246934,-0.0009640038606448798
715,2783.7786662680155,2783.776624547823,-0.0020417201926647977
716,2783.988603473653,2783.9867653805845,-0.0018380930682724284
717,2784.19854067929,2784.1971729843826,-0.001367694907457917
718,2784.4084778849274,2784.407936162841,-0.0005417220863819239
719,2784.6184150905647,2784.6186032764094,0.0001881858447632112
720,2784.828352296202,2784.8288917628834,0.0005394666814027005
721,2785.0382895018392,2785.0385857491106,0.0002962472713079478
722,2785.248226707477,2785.247521001356,-0.0007057061211526161
723,2785.4581639131143,2785.457320329702,-0.0008435834124611574
724,2785.6681011187516,2785.666260055647,-0.0018410631046208437
725,2785.878038324389,2785.8759214845822,-0.0021168398066038208
726,2786.087975530026,2786.08603928093,-0.0019362490961611911
727,2786.2979127356634,2786.2965360492435,-0.0013766864199169504
728,2786.5078499413007,2786.5066524377216,-0.0011975035790783295
729,2786.717787146938,2786.7168366915735,-0.0009504553645456326
730,2786.9277243525753,2786.9265147300475,-0.0012096225277673511
731,2787.137661558213,2787.1364566509274,-0.001204907285682566
732,2787.3475987638503,2787.3462193316195,-0.0013794322308058327
733,2787.5575359694876,2787.555708370204,-0.0018275992838425736
734,2787.767473175125,2787.765701933953,-0.001771241171809379
735,2787.977410380762,2787.975388088812,-0.002022291950197541
736,2788.1873475863995,2788.1852615418225,-0.002086044577026769
737,2788.3972847920368,2788.3954991412297,-0.0017856508070508426
738,2788.607221997674,2788.60569791802,-0.0015240796542457247
739,2788.8171592033113,2788.8161277922263,-0.0010314110850231373
740,2789.0270964089486,2789.0269724067634,-0.00012400218520269846
741,2789.2370336145864,2789.2374709684295,0.0004373538431536872
742,2789.4469708202237,2789.4472560197105,0.0002851994868251495
743,2789.656908025861,2789.6568221111816,-8.591467940277653e-05
744,2789.8668452314982,2789.865886869036,-0.0009583624623701326
745,2790.0767824371355,2790.075572570389,-0.0012098667466489132
746,2790.286719642773,2790.2849537831175,-0.0017658596552792005
747,2790.49665684841,2790.4950350730096,-0.0016217754005083407
748,2790.7065940540474,2790.7051199185116,-0.0014741355357728025
749,2790.9165312596847,2790.914903924511,-0.0016273351739073405
750,2791.1264684653224,2791.125021005285,-0.0014474600375251612
751,2791.3364056709597,2791.3348514054946,-0.0015542654650744225
752,2791.546342876597,2791.5449640763327,-0.0013788002643195796
753,2791.7562800822343,2791.7542884168647,-0.001991665369587281
754,2791.9662172878716,2791.964207580972,-0.0020097068995710288
755,2792.176154493509,2792.1741938191185,-0.001960674390375061
756,2792.386091699146,2792.3842670494187,-0.0018246497274958529
757,2792.5960289047835,2792.5941918665962,-0.0018370381872045982
758,2792.8059661104207,2792.8280406762983,0.02207456587757406
759,2793.015903316058,2793.0140169274828,-0.0018863885752580245
760,2793.2258405216958,2793.2240786631273,-0.001761858568443131
761,2793.435777727333,2793.434061750454,-0.0017159768790406815
762,2793.6457149329703,2793.643622700855,-0.002092232115501247
763,2793.8556521386076,2793.8543736778906,-0.0012784607170033269
764,2794.065589344245,2794.0637962487895,-0.001793095455468574
765,2794.275526549882,2794.274026145553,-0.0015004043293629366
766,2794.4854637555195,2794.4839787966052,-0.0014849589142613695
767,2794.695400961157,2794.6933667802878,-0.002034180869031843
768,2794.905338166794,2794.903585455926,-0.0017527108680042147
769,2795.115275372432,2795.1134769055093,-0.0017984669225370453
770,2795.325212578069,2795.3234025182196,-0.0018100598495038867
771,2795.5351497837064,2795.5333855153626,-0.0017642683437770756
772,2795.7450869893437,2795.743410184816,-0.0016768045275057375
773,2795.955024194981,2795.9532113529094,-0.001812842071558407
779,2797.214647428805,2797.213239496113,-0.0014079326920182211
780,2797.4245846344425,2797.4229826503233,-0.0016019841191337036
781,2797.6345218400797,2797.6330697402905,-0.0014520997892759624
782,2797.844459045717,2797.843078542194,-0.001380503523250809
783,2798.0543962513543,2798.0537443439116,-0.0006519074427160376
784,2798.2643334569916,2798.263087402713,-0.001246054278453812
785,2798.474270662629,2798.4728806300654,-0.0013900325634494948
786,2798.684207868266,2798.6829368520443,-0.0012710162218354526
787,2798.8941450739035,2798.8927451790023,-0.0013998949011693185
788,2799.104082279541,2799.102438547643,-0.0016437318981843418
789,2799.3140194851785,2799.3125669427286,-0.0014525424498970096
790,2799.523956690816,2799.52238541159,-0.0015712792255726526
791,2799.733893896453,2799.732163044448,-0.0017308520050391962
792,2799.9438311020904,2799.9419433366998,-0.0018877653906201886
793,2800.1537683077277,2800.1519372321527,-0.001831075574955321
794,2800.363705513365,2800.361627122671,-0.0020783906938959262
795,2800.5736427190022,2800.5721213598763,-0.0015213591259453096
796,2800.7835799246395,2800.782389382767,-0.0011905418723472394
797,2800.993517130277,2800.9924198508616,-0.0010972794152621645
798,2801.203454335914,2801.202677941981,-0.0007763939329379355
799,2801.413391541552,2801.4126164724603,-0.0007750690915599989
800,2801.623328747189,2801.622794611483,-0.0005341357059478469
801,2801.8332659528264,2801.8334151284184,0.00014917559201421682
802,2802.0432031584637,2802.043259293336,5.6134872465918306e-05
803,2802.253140364101,2802.252690048584,-0.0004503155169004458
804,2802.4630775697383,2802.4627176655054,-0.0003599042329369695
805,2802.6730147753756,2802.6725927952943,-0.00042198008122795727
806,2802.882951981013,2802.882061024178,-0.0008909568350645714
807,2803.0928891866506,2803.0917229531397,-0.0011662335109576816
808,2803.302826392288,2803.3015877766206,-0.0012386156672619109
809,2803.512763597925,2803.510947486501,-0.0018161114239774179
810,2803.7227008035625,2803.721100783838,-0.0016000197242647118
811,2803.9326380091998,2803.9310614455617,-0.001576563638082007
812,2804.142575214837,2804.1414241642187,-0.0011510506183185498
813,2804.3525124204743,2804.3520092164226,-0.0005032040517107816
814,2804.5624496261116,2804.562312203485,-0.00013742262672167271
815,2804.772386831749,2804.7725899075854,0.0002030758364526264
816,2804.982324037386,2804.982645070881,0.00032103349485623767
817,2805.1922612430235,2805.192109505937,-0.00015173708652582718
818,2805.4021984486612,2805.401273545587,-0.0009249030740647868
819,2805.6121356542985,2805.6119319022596,-0.0002037520389421843
820,2805.822072859936,2805.820713826795,-0.001359033140943211
821,2806.032010065573,2806.0306656055454,-0.0013444600276670826
822,2806.2419472712104,2806.2405604238584,-0.0013868473520233238
823,2806.4518844768477,2806.450905862219,-0.000978614628820651
824,2806.661821682485,2806.66106227997,-0.0007594025150865491
825,2806.8717588881223,2806.8706740408015,-0.0010848473207261122
826,2807.0816960937595,2807.0804240932453,-0.001272000514290994
827,2807.2916332993973,2807.290154140671,-0.001479158726397145
845,2811.070503000869,2811.069708815655,-0.0007941852140902483
846,2811.2804402065067,2811.279484338557,-0.000955867949869571
847,2811.490377412144,2811.489133243249,-0.001244168895027542
848,2811.7003146177813,2811.698822949617,-0.0014916681643626362
849,2811.9102518234185,2811.9085701598055,-0.0016816636129988183
850,2812.120189029056,2812.118063352811,-0.0021256762447592337
851,2812.330126234693,2812.328290104597,-0.0018361300963078975
852,2812.5400634403304,2812.538106191546,-0.001957248784492549
853,2812.7500006459677,2812.748288776695,-0.0017118692726398876
854,2812.959937851605,2812.9587058271804,-0.0012320244245529466
855,2813.1698750572423,2813.1695002927113,-0.00037476453098861384
856,2813.37981226288,2813.379967813958,0.0001555510780235636
857,2813.5897494685173,2813.5903847088002,0.0006352402829179482
858,2813.7996866741546,2813.8005275970318,0.0008409228771597554
859,2814.009623879792,2814.00959909637,-2.4783421849861043e-05
860,2814.219561085429,2814.2193997122777,-0.00016137315151354414
861,2814.4294982910665,2814.428439526224,-0.0010587648425826046
862,2814.6394354967038,2814.6379232432687,-0.0015122534350666683
863,2814.849372702341,2814.8476252541104,-0.0017474482306170103
864,2815.0593099079783,2815.057747805287,-0.0015621026914232061
865,2815.269247113616,2815.2677989777185,-0.0014481358975899639
866,2815.4791843192534,2815.4780178912074,-0.0011664280459626752
867,2815.6891215248907,2815.688311998709,-0.0008095261814560217
868,2815.899058730528,2815.8982963183184,-0.0007624122094966879
869,2816.1089959361652,2816.1079476898085,-0.001048246356731397
870,2816.3189331418025,2816.317638456367,-0.0012946854353685922
871,2816.52887034744,2816.5273358884956,-0.0015344589442065626
872,2816.738807553077,2816.7372986140713,-0.0015089390058165009
873,2816.9487447587144,2816.946950385867,-0.0017943728475984244
874,2817.1586819643517,2817.157049193027,-0.0016327713246937492
875,2817.3686191699894,2817.36688556335,-0.0017336066393909277
876,2817.5785563756267,2817.5767982135403,-0.0017581620863893477
877,2817.788493581264,2817.787338878573,-0.0011547026911102876
878,2817.9984307869013,2817.998320345157,-0.00011044174425478559
879,2818.2083679925386,2818.2084453940515,7.740151295365649e-05
880,2818.418305198176,2818.419401977341,0.0010967791649818537
881,2818.628242403813,2818.6287540862622,0.0005116824490869476
882,2818.8381796094504,2818.8381058168898,-7.379256066997186e-05
883,2819.0481168150877,2819.047438111628,-0.0006787034599256003
884,2819.2580540207255,2819.2570649195222,-0.0009891012032312574
885,2819.4679912263628,2819.465955338882,-0.0020358874808152905
886,2819.677928432,2819.676090349431,-0.001838082569065591
887,2819.8878656376373,2819.886664883255,-0.0012007543823528977
888,2820.0978028432746,2820.0967942394586,-0.0010086038159897726
889,2820.307740048912,2820.3067780703313,-0.0009619785805625725
890,2820.517677254549,2820.5164132394793,-0.0012640150698643993
891,2820.7276144601865,2820.726118720451,-0.001495739735673851
892,2820.937551665824,2820.935769608812,-0.0017820570119511103
893,2821.147488871461,2821.1458319073063,-0.0016569641547903302
894,2821.357426077099,2821.355556206113,-0.0018698709859563678
904,2823.456798133472,2823.4546460307306,-0.0021521027415474236
905,2823.6667353391094,2823.6647523499405,-0.0019829891689369106
906,2823.8766725447467,2823.874957896367,-0.0017146483796750545
907,2824.086609750384,2824.08575212576,-0.0008576246241318586
914,2825.5561701898455,2825.554648646525,-0.0015215433204502915
915,2825.766107395483,2825.7643114689004,-0.0017959265824174508
916,2825.97604460112,2825.974268011297,-0.0017765898228390142
917,2826.1859818067574,2826.1842510009046,-0.0017308058527305548
918,2826.3959190123946,2826.3942290062855,-0.0016900061091291718
919,2826.605856218032,2826.6041222660915,-0.0017339519404231396
920,2826.815793423669,2826.8141945502302,-0.0015988734389793535
921,2827.0257306293065,2827.0241107817747,-0.0016198475318560668
922,2827.2356678349443,2827.2343876951754,-0.0012801397688235738
923,2827.4456050405815,2827.4442033525756,-0.0014016880058989045
924,2827.655542246219,2827.654355289783,-0.0011869564359585638
925,2827.865479451856,2827.8642674952634,-0.001211956592669594
926,2828.0754166574934,2828.074050263418,-0.0013663940753758652
927,2828.2853538631307,2828.284054513234,-0.0012993498967261985
928,2828.495291068768,2828.4938578203246,-0.0014332484433907666
929,2828.7052282744053,2828.703631467981,-0.0015968064244589186
930,2828.9151654800426,2828.913705082668,-0.0014603973745579424
931,2829.12510268568,2829.1234905487645,-0.0016121369153552223
932,2829.3350398913176,2829.3334721735496,-0.0015677177680117893
933,2829.544977096955,2829.5435423597364,-0.0014347372184602136
934,2829.754914302592,2829.7536302592343,-0.0012840433578276134
935,2829.9648515082295,2829.9637703574463,-0.0010811507831931522
936,2830.1747887138667,2830.1742732247435,-0.0005154891232450609
937,2830.384725919504,2830.384572931349,-0.0001529881551505241
938,2830.5946631251413,2830.5947059047226,4.27795812356635e-05
939,2830.8046003307786,2830.8045181700386,-8.216074002120877e-05
940,2831.014537536416,2831.014387199658,-0.0001503367579971382
941,2831.2244747420536,2831.224342195031,-0.00013254702253107098
942,2831.434411947691,2831.4342748148033,-0.00013713288763028686
943,2831.644349153328,2831.6447319202593,0.00038276693112493376
945,2832.064223564603,2832.0632526257336,-0.0009709388691589993
946,2832.27416077024,2832.2733925295847,-0.0007682406553612964
947,2832.4840979758774,2832.48271798323,-0.0013799926473438973
948,2832.6940351815147,2832.6924392401374,-0.0015959413772179687
949,2832.903972387152,2832.902310967384,-0.0016614197679700737
950,2833.1139095927892,2833.1122472788925,-0.0016623138967588602
951,2833.323846798427,2833.3220799955166,-0.0017668029104243033
952,2833.5337840040643,2833.5324340751517,-0.0013499289125320502
953,2833.7437212097016,2833.7428029082334,-0.0009183014681184432
954,2833.953658415339,2833.9531456242908,-0.0005127910480950959
955,2834.163595620976,2834.1636667076395,7.108666341082426e-05
956,2834.3735328266134,2834.373940640702,0.00040781408870316227
957,2834.5834700322507,2834.583660606325,0.00019057407416767091
958,2834.793407237888,2834.793435074473,2.7836585104523692e-05
959,2835.0033444435253,2835.0034480378336,0.00010359430825701565
960,2835.213281649163,2835.2126582152564,-0.0006234339066395478
961,2835.4232188548003,2835.422650777938,-0.0005680768622369214
962,2835.6331560604376,2835.6324080448203,-0.0007480156173187424
963,2835.843093266075,2835.841988092177,-0.0011051738979404035
964,2836.053030471712,2836.05177541822,-0.0012550534920592327
965,2836.2629676773495,2836.261969251674,-0.000998425675334147
966,2836.4729048829868,2836.471724626966,-0.0011802560206888302
973,2837.9424653224482,2837.9415253727984,-0.0009399496498190274
974,2838.1524025280855,2838.152126557909,-0.0002759701765171485
975,2838.362339733723,2838.362680902741,0.00034116901815650635
978,2838.9921513506347,2838.9924991151033,0.0003477644686427084
979,2839.2020885562724,2839.202502086471,0.00041353019878442865
980,2839.4120257619097,2839.4119442587453,-8.150316443789052e-05
981,2839.621962967547,2839.6213901227998,-0.0005728447472392872
982,2839.8319001731843,2839.8308157536235,-0.0010844195608115115
983,2840.0418373788216,2840.0403720669497,-0.0014653118719252234
984,2840.251774584459,2840.2504025133912,-0.001372071067635261
985,2840.461711790096,2840.460892471998,-0.0008193180983653292
986,2840.6716489957334,2840.6705965248493,-0.001052470884133072
987,2840.8815862013707,2840.880605749954,-0.0009804514165807632
988,2841.091523407008,2841.090075893947,-0.0014475130610662745
989,2841.3014606126453,2841.299642617967,-0.001817994678276591
990,2841.511397818283,2841.509535828162,-0.0018619901211422984
991,2841.7213350239203,2841.719305411238,-0.002029612682235893
992,2841.9312722295576,2841.9294110352594,-0.0018611942982715846
993,2842.141209435195,2842.1393565390526,-0.0018528961422816792
994,2842.351146640832,2842.3493626826894,-0.0017839581428233942
995,2842.5610838464695,2842.55970013976,-0.0013837067094755184
996,2842.771021052107,2842.770212764185,-0.0008082879216999572
997,2842.980958257744,2842.981071266564,0.00011300881988063338
998,2843.1908954633814,2843.191477026272,0.000581562890602072
999,2843.400832669019,2843.4013588874677,0.0005262184486127808
1000,2843.6107698746564,2843.6111826789147,0.00041280425830336753
1001,2843.8207070802937,2843.8214976888007,0.0007906085070317204
1002,2844.030644285931,2844.0294693923465,-0.0011748935844480002
1003,2844.2405814915683,2844.2384684610056,-0.0021130305626684276
1004,2844.4505186972056,2844.448502530974,-0.0020161662314421847
1005,2844.660455902843,2844.6586155437476,-0.0018403590952402737
1006,2844.87039310848,2844.8685756663294,-0.0018174421506955696
1007,2845.0803303141174,2845.0790352073395,-0.0012951067778885772
1008,2845.2902675197547,2845.2894965910714,-0.0007709286833232909
1009,2845.5002047253925,2845.499310767145,-0.0008939582476159558
1010,2845.7101419310297,2845.709358201281,-0.0007837297489459161
1013,2846.3399535479416,2846.3384613328612,-0.0014922150803613476
1014,2846.549890753579,2846.547973562497,-0.0019171910817021853
1015,2846.759827959216,2846.757999438177,-0.0018285210389876738
1016,2846.9697651648535,2846.967829694373,-0.0019354704804754874
1017,2847.1797023704908,2847.177691492977,-0.0020108775138396595
1018,2847.3896395761285,2847.387897120558,-0.0017424555703655642
1019,2847.599576781766,2847.598715775521,-0.0008610062445768563
1020,2847.809513987403,2847.8092101986804,-0.00030378872270375723
1021,2848.0194511930404,2848.019203623259,-0.0002475697815498279
1022,2848.2293883986777,2848.228774014723,-0.000614383954598452
1023,2848.439325604315,2848.438718153755,-0.0006074505599826807
1024,2848.6492628099522,2848.6489260438734,-0.00033676607881716336
1025,2848.8592000155895,2848.858510651272,-0.000689364317622676
1026,2849.069137221227,2849.0681274096182,-0.0010098116085828224
1027,2849.279074426864,2849.2780998201256,-0.0009746067385094648
1028,2849.489011632502,2849.488240445628,-0.0007711868738624617
1029,2849.698948838139,2849.6979323835417,-0.0010164545974475914
1030,2849.9088860437764,2849.907884505819,-0.0010015379575634142
1031,2850.1188232494137,2850.1178207210164,-0.001002528397293645
1032,2850.328760455051,2850.3271294222895,-0.0016310327614519338
1033,2850.5386976606883,2850.5374008094086,-0.0012968512796760479
1034,2850.7486348663256,2850.7469800388717,-0.0016548274538763508
1035,2850.958572071963,2850.9567516417237,-0.001820430239149573
1036,2851.1685092776,2851.1668315258776,-0.0016777517225818883
1037,2851.378446483238,2851.376700020634,-0.0017464626039327413
1042,2852.4281325114243,2852.426877723155,-0.0012547882693070278
1043,2852.6380697170616,2852.6362741939593,-0.0017955231023734086
1044,2852.848006922699,2852.8466354456873,-0.001371477011616662
1045,2853.057944128336,2853.056976122688,-0.0009680056482466171
1047,2853.4778185396112,2853.476495940885,-0.0013225987263467687
1048,2853.6877557452485,2853.686662183747,-0.0010935615014204814
1049,2853.897692950886,2853.896500313586,-0.001192637299936905
1050,2854.107630156523,2854.1061256454764,-0.0015045110467326595
1051,2854.3175673621604,2854.315996116125,-0.0015712460353825008
1052,2854.5275045677977,2854.525967156155,-0.001537411642857478
1053,2854.737441773435,2854.735799439086,-0.0016423343490714615
1054,2854.9473789790723,2854.945599716625,-0.0017792624471439922
1055,2855.1573161847095,2855.15559584371,-0.0017203409993271634
1056,2855.3672533903473,2855.365606411064,-0.0016469792831230734
1057,2855.5771905959846,2855.575546536879,-0.0016440591057289566
1058,2855.787127801622,2855.7858262497602,-0.001301551861615735
1059,2855.997065007259,2855.9961845699763,-0.000880437282830826
1060,2856.2070022128964,2856.2057614597416,-0.0012407531548888073
1061,2856.4169394185337,2856.4157107718324,-0.001228646701292746
1062,2856.626876624171,2856.6256432051396,-0.0012334190314504667
1063,2856.8368138298083,2856.8358572881552,-0.0009565416530676885
1064,2857.0467510354456,2857.045811612036,-0.0009394234098181187
1065,2857.256688241083,2857.25584850461,-0.0008397364726988599
1066,2857.4666254467206,2857.4665296840612,-9.576265938449069e-05
1067,2857.676562652358,2857.6762329091753,-0.00032974318264678004
1068,2857.886499857995,2857.8858879869563,-0.0006118710389273474
1069,2858.0964370636325,2858.09570305044,-0.0007340131924138404
1070,2858.30637426927,2858.305127333354,-0.001246935915787617
1071,2858.516311474907,2858.5147418445986,-0.0015696303084951069
1072,2858.7262486805444,2858.7246322538867,-0.0016164266576197406
1073,2858.9361858861816,2858.9345748480923,-0.001611038089322392
1074,2859.146123091819,2859.1450257208153,-0.0010973710036523698
1075,2859.3560602974567,2859.3561802327295,0.00011993527277809335
1076,2859.565997503094,2859.5663295019212,0.00033199882727785734
1077,2859.7759347087313,2859.776537611121,0.0006029023898008745
1078,2859.9858719143685,2859.9863348486415,0.00046293427294585854
1079,2860.195809120006,2860.195740805676,-6.83143298374489e-05
1080,2860.405746325643,2860.4055227498907,-0.0002235757524431392
1083,2861.035557942555,2861.0347618727646,-0.0007960697903399705
1084,2861.2454951481923,2861.2448535786525,-0.0006415695397663512
1085,2861.45543235383,2861.4544254877023,-0.0010068661276818602
1086,2861.6653695594673,2861.6645232892392,-0.0008462702280667145
1087,2861.8753067651046,2861.8741336229837,-0.0011731421209333348
1088,2862.085243970742,2862.0840589696377,-0.0011850011042042752
1089,2862.295181176379,2862.293856965086,-0.0013242112931948213
1090,2862.5051183820165,2862.5037306404465,-0.001387741569942591
1091,2862.7150555876538,2862.713580658634,-0.0014749290198778908
1092,2862.924992793291,2862.9235900577987,-0.001402735492320062
1093,2863.1349299989283,2863.1347557576723,-0.000174241255990637
1110,2866.703862494763,2866.7021603240337,-0.001702170729458885
1111,2866.9137997004004,2866.9121264633973,-0.001673237003160466
1112,2867.1237369060377,2867.1219648218957,-0.0017720841419759381
1115,2867.75354852295,2867.7534521062425,-9.641670749260811e-05
1116,2867.9634857285873,2867.9632726530117,-0.00021307557562977308
1117,2868.1734229342246,2868.173673098611,0.0002501643862160563
1118,2868.383360139862,2868.3839240782395,0.0005639383775815077
